question_id,category_lv1,category_lv2,category_lv3,difficulty,question_text,option_1,option_2,option_3,option_4,correct_answer,explanation
JLPT_N1_LK_Ch_103,言語知識,文字,漢字読み,3,感情（かんじょう）を<u>抑圧</u>しすぎると、かえってストレスが溜（た）まってしまう。,よくあつ,よくさつ,よくえつ,いくあつ,よくあつ,（Phase-3で作成）
JLPT_N1_LK_Ch_104,言語知識,文字,漢字読み,3,若いダンサーたちの<u>躍動</u>感あふれるステージを観（み）に行きませんか。,やくどう,たくどう,やくとう,ようどう,やくどう,（Phase-3で作成）
JLPT_N1_LK_Ch_105,言語知識,文字,漢字読み,3,小さな失敗（しっぱい）に<u>拘泥</u>せず、前を向（む）いて歩（ある）んでいこう。,こうでい,くてい,こうたい,こうでいく,こうでい,（Phase-3で作成）
JLPT_N1_LK_Ch_106,言語知識,文字,漢字読み,3,SNSでの情報（じょうほう）の<u>拡散</u>力を活（い）かしたイベントを企画（きかく）してみましょう。,かくさん,こうさん,きゃくさん,かくせん,かくさん,（Phase-3で作成）
JLPT_N1_LK_Ch_107,言語知識,文字,漢字読み,3,会社の資金（しきん）を<u>横領</u>した疑（うたが）いで、元（もと）役員（やくいん）が逮捕（たいほ）された。,おうりょう,こうりょう,おうりゅうち,ようりょう,おうりょう,（Phase-3で作成）
JLPT_N1_LK_Ch_108,言語知識,文字,漢字読み,3,波（なみ）の影響（えいきょう）で海岸（かいがん）線の<u>浸食</u>が進んでいると発表（はっぴょう）された。,しんしょく,じんしょく,しんそう,しんちょう,しんしょく,（Phase-3で作成）
JLPT_N1_LK_Ch_109,言語知識,文字,漢字読み,3,国境（こっきょう）付近（ふきん）での<u>紛争</u>を回避（かいひ）するため、首脳（しゅのう）会談（かいだん）が行われた。,ふんそう,ふんぞう,ぶんそう,ふんしょう,ふんそう,（Phase-3で作成）
JLPT_N1_LK_Ch_110,言語知識,文字,漢字読み,3,旧（きゅう）規則（きそく）に基（もと）づく申請（しんせい）書は、本日（ほんじつ）をもって<u>破棄</u>する。,はき,はこう,ばき,はけい,はき,（Phase-3で作成）
JLPT_N1_LK_Ch_111,言語知識,文字,漢字読み,3,裁判所（さいばんしょ）は被告（ひこく）の違法（いほう）な利益（りえき）を<u>没収</u>する命令（めいれい）を出した。,ぼっしゅう,もっしゅう,ぼっしゅ,ぼうしゅう,ぼっしゅう,（Phase-3で作成）
JLPT_N1_LK_Ch_112,言語知識,文字,漢字読み,3,市民（しみん）団体（だんたい）が企業（きぎょう）の不正（ふせい）行為（こうい）を検察（けんさつ）に<u>告発</u>した。,こくはつ,こくほつ,こくばつ,ごくはつ,こくはつ,（Phase-3で作成）
JLPT_N1_LK_Ch_113,言語知識,文字,漢字読み,3,裁判所（さいばんしょ）は原告（げんこく）の訴（うっ）えを不当（ふとう）として<u>棄却</u>した。,ききゃく,ききょく,ぎきゃく,ききゃっ,ききゃく,（Phase-3で作成）
JLPT_N1_LK_Ch_114,言語知識,文字,漢字読み,3,対立（たいりつ）していた住民（じゅうみん）同士（どうし）の<u>融和</u>を図る取り組みを始めよう。,ゆうわ,ゆわ,ゆうか,ゆうこう,ゆうわ,（Phase-3で作成）
JLPT_N1_LK_Ch_115,言語知識,文字,漢字読み,3,週末（しゅうまつ）は歴史（れきし）ある古い街並（まちな）みを<u>探訪</u>してみませんか。,たんぼう,たんほう,じんぼう,たんぽう,たんぼう,（Phase-3で作成）
JLPT_N1_LK_Ch_116,言語知識,文字,漢字読み,3,<u>熟練</u>した職人（しょくにん）の技（わざ）が光（ひか）る作品（さくひん）を鑑賞（かんしょう）する。,じゅくれん,じゅくねん,しゅくれん,じゅくらん,じゅくれん,（Phase-3で作成）
JLPT_N1_LK_Ch_117,言語知識,文字,漢字読み,3,悪天候（あくてんこう）の中で<u>救難</u>活動（かつどう）に当たった海上（かいじょう）保安庁（ほあんちょう）に感謝（かんしゃ）したい。,きゅうなん,きゅうたん,ぎゅうなん,きゅうらん,きゅうなん,（Phase-3で作成）
JLPT_N1_LK_Ch_118,言語知識,文字,漢字読み,3,気温（きおん）の低下（ていか）に伴（ともな）い、金属（きんぞく）が<u>収縮</u>する現象（げんしょう）が観察（かんさつ）された。,しゅうしゅく,しゅうしょく,じゅうしゅく,しゅしゅく,しゅうしゅく,（Phase-3で作成）
JLPT_N1_LK_Ch_119,言語知識,文字,漢字読み,3,行政（ぎょうせい）機関（きかん）に対し、公文書（こうぶんしょ）の<u>開示</u>を請求（せいきゅう）した。,かいじ,かいし,がいじ,かいじょう,かいじ,（Phase-3で作成）
JLPT_N1_LK_Ch_120,言語知識,文字,漢字読み,3,来月（らいげつ）から一部（いちぶ）の地域（ちいき）で新システムを<u>試行</u>することが決定（けってい）した。,しこう,じこう,しぎょう,しこうく,しこう,（Phase-3で作成）
JLPT_N1_LK_Ch_121,言語知識,文字,漢字読み,3,重大な安全上の問題をそのまま<u>看過</u>することはできない。,かんか,こうか,かんこう,きょうか,かんか,（Phase-3で作成）
JLPT_N1_LK_Ch_122,言語知識,文字,漢字読み,3,裁判所（さいばんしょ）は容疑者（ようぎしゃ）の<u>勾留</u>期間（きかん）を延長（えんちょう）することを決定（けってい）した。,こうりゅう,くうりゅう,くりゅう,こうりょ,こうりゅう,（Phase-3で作成）
JLPT_N1_LK_Ch_123,言語知識,文字,漢字読み,3,彼の研究（けんきゅう）成果（せいか）は医療（いりょう）技術（ぎじゅつ）の発展（はってん）に大きく<u>寄与</u>した。,きよ,きよう,ぎよ,しよ,きよ,（Phase-3で作成）
JLPT_N1_LK_Ch_124,言語知識,文字,漢字読み,3,今期（こんき）の売上（うりあげ）は従来（じゅうらい）の記録（きろく）を大幅（おおはば）に<u>凌駕</u>する勢いを見せている。,りょうが,りんが,りょうか,ろうが,りょうが,（Phase-3で作成）
JLPT_N1_LK_Ch_125,言語知識,文字,漢字読み,3,両国（りょうこく）の軍（ぐん）は国境（こっきょう）付近（ふきん）で長年にわたり<u>対峙</u>している。,たいじ,ついち,たいち,だいじ,たいじ,（Phase-3で作成）
JLPT_N1_LK_Ch_126,言語知識,文字,漢字読み,3,全ての社員（しゃいん）が法令（ほうれい）を<u>遵守</u>して業務（ぎょうむ）に取り組むことが求められる。,じゅんしゅ,じゅんしゅう,じょんしゅ,じゅんす,じゅんしゅ,（Phase-3で作成）
JLPT_N1_LK_Ch_127,言語知識,文字,漢字読み,3,事故（じこ）現場（げんば）からの情報（じょうほう）が<u>錯綜</u>しており、確認（かくにん）に時間がかかっている。,さくそう,さくぞう,しゃくそう,さくしゅう,さくそう,（Phase-3で作成）
JLPT_N1_LK_Ch_128,言語知識,文字,漢字読み,3,原液（げんえき）を使用（しよう）する際は、所定（しょてい）の倍率（ばいりつ）で<u>希釈</u>してください。,きしゃく,けいしゃく,きさく,きしゅう,きしゃく,（Phase-3で作成）
JLPT_N1_LK_Ch_129,言語知識,文字,漢字読み,3,公文書（こうぶんしょ）のデータを不正（ふせい）に<u>改竄</u>した疑（うたが）いで調査（ちょうさ）が行われている。,かいざん,がいざん,かいせん,かいぞう,かいざん,（Phase-3で作成）
JLPT_N1_LK_Ch_130,言語知識,文字,漢字読み,3,環境（かんきょう）問題を話し合う新しい有識者（ゆうしきしゃ）会議（かいぎ）が昨日（きのう）<u>発足</u>した。,ほっそく,はっそく,ほっそつ,はつたて,ほっそく,（Phase-3で作成）
JLPT_N1_LK_Ch_131,言語知識,文字,漢字読み,3,部署（ぶしょ）間の<u>軋轢</u>を解消（かいしょう）するために、定期（ていき）的な意見（いけん）交換（こうかん）の場を設（もう）ける。,あつれき,あつれん,さつれき,あつけい,あつれき,（Phase-3で作成）
JLPT_N1_LK_Ch_132,言語知識,文字,漢字読み,3,終戦（しゅうせん）後（ご）も多くの人々（ひとびと）が異国（いこく）の地に<u>抑留</u>された歴史（れきし）を忘（わす）れてはならない。,よくりゅう,よくりょう,そくりゅう,よくるい,よくりゅう,（Phase-3で作成）
JLPT_N1_LK_Ch_133,言語知識,文字,漢字読み,3,公海（こうかい）上で不審（ふしん）な外国（がいこく）船が<u>拿捕</u>されたと速報（そくほう）が入った。,だほ,なほ,だほく,たほ,だほ,（Phase-3で作成）
JLPT_N1_LK_Ch_134,言語知識,文字,漢字読み,3,同社（どうしゃ）の革新（かくしん）的なスマートフォンが、瞬く間に世界（せかい）市場（しじょう）を<u>席巻</u>した。,せっけん,ぜっけん,せきかん,せっこう,せっけん,（Phase-3で作成）
JLPT_N1_LK_Ch_135,言語知識,文字,漢字読み,3,講和（こうわ）条約（じょうやく）により、敗戦（はいせん）国は領土（りょうど）の一部（いちぶ）を<u>割譲</u>することを余儀（よぎ）なくされた。,かつじょう,わりじょう,けつじょう,かつしょう,かつじょう,（Phase-3で作成）
JLPT_N1_LK_Ch_136,言語知識,文字,漢字読み,3,最新（さいしん）のガイドラインに<u>準拠</u>した運用（うんよう）ルールを策定（さくてい）する。,じゅんきょ,じゅんこ,じゅんきょう,しゅんきょ,じゅんきょ,（Phase-3で作成）
JLPT_N1_LK_Ch_137,言語知識,文字,漢字読み,3,人事（じんじ）制度（せいど）の<u>刷新</u>を図り、若手（わかて）社員（しゃいん）の登用（とうよう）を進める方針（ほうしん）だ。,さっしん,さつしん,ざっしん,さっこう,さっしん,（Phase-3で作成）
JLPT_N1_LK_Ch_138,言語知識,文字,漢字読み,3,専門家（せんもんか）の意見（いけん）だからといって、客観（きゃっかん）的なデータなしに<u>妄信</u>するのは危険（きけん）だ。,もうしん,ぼうしん,もうじん,むしん,もうしん,（Phase-3で作成）
JLPT_N1_LK_Ch_139,言語知識,文字,漢字読み,3,公文書（こうぶんしょ）を<u>偽造</u>した疑（うたが）いで、元（もと）職員（しょくいん）の男が逮捕（たいほ）された。,ぎぞう,ぎそう,にせぞう,ぎぞん,ぎぞう,（Phase-3で作成）
JLPT_N1_LK_Ch_140,言語知識,文字,漢字読み,3,労使（ろうし）間の主張（しゅちょう）が対立（たいりつ）したため、労働（ろうどう）委員会（いいんかい）に<u>裁定</u>を仰（あお）ぐことになった。,さいてい,さいちょう,ざいてい,さいてん,さいてい,（Phase-3で作成）
JLPT_N1_LK_Ch_141,言語知識,文字,漢字読み,3,個人（こじん）情報（じょうほう）の<u>漏洩</u>を防（ふせ）ぐため、管理（かんり）体制（たいせい）を強化（きょうか）する。,ろうえい,ろうせつ,ろうえん,ろえい,ろうえい,（Phase-3で作成）
JLPT_N1_LK_Ch_142,言語知識,文字,漢字読み,3,労働（ろうどう）委員会（いいんかい）が労使（ろうし）間の話し合いを<u>斡旋</u>した。,あっせん,かんせん,あつせん,あっしょう,あっせん,（Phase-3で作成）
JLPT_N1_LK_Ch_143,言語知識,文字,漢字読み,3,キャリアの選択（せんたく）において、理想（りそう）と現実（げんじつ）の間で<u>葛藤</u>が生じた。,かっとう,かつどう,かっどう,けっとう,かっとう,（Phase-3で作成）
JLPT_N1_LK_Ch_144,言語知識,文字,漢字読み,3,厳しい市場（しじょう）競争（きょうそう）の中で、非効率（ひこうりつ）な企業（きぎょう）が<u>淘汰</u>されていく。,とうた,どうた,とうだい,ちょうた,とうた,（Phase-3で作成）
JLPT_N1_LK_Ch_145,言語知識,文字,漢字読み,3,個人の<u>嗜好</u>に合わせたおすすめ商品を自動（じどう）で提案（ていあん）する。,しこう,じこう,しきょう,しくら,しこう,（Phase-3で作成）
JLPT_N1_LK_Ch_146,言語知識,文字,漢字読み,3,判決（はんけつ）が確定（かくてい）した被告（ひこく）が刑務所（けいむしょ）に<u>収監</u>された。,しゅうかん,じゅうかん,しゅうけん,しゅかん,しゅうかん,（Phase-3で作成）
JLPT_N1_LK_Ch_147,言語知識,文字,漢字読み,3,警察（けいさつ）の機動隊（きどうたい）が出動（しゅつどう）し、暴動（ぼうどう）を<u>鎮圧</u>した。,ちんあつ,てんあつ,ちんえつ,じんあつ,ちんあつ,（Phase-3で作成）
JLPT_N1_LK_Ch_148,言語知識,文字,漢字読み,3,他人の論文（ろんぶん）から文章（ぶんしょう）を<u>盗用</u>した疑（うたが）いが持たれている。,とうよう,どうよう,とうしょう,ちょうよう,とうよう,（Phase-3で作成）
JLPT_N1_LK_Ch_149,言語知識,文字,漢字読み,3,定年（ていねん）退職（たいしょく）後（ご）も<u>嘱託</u>社員（しゃいん）として会社（かいしゃ）に残（のこ）る。,しょくたく,そくたく,しょくだく,しょくこう,しょくたく,（Phase-3で作成）
JLPT_N1_LK_Ch_150,言語知識,文字,漢字読み,3,余った予算（よさん）を新規（しんき）プロジェクトの準備（じゅんび）費用（ひよう）に<u>充当</u>する。,じゅうとう,じゅうどう,しゅうとう,じゅとう,じゅうとう,（Phase-3で作成）
JLPT_N1_LK_Ch_151,言語知識,文字,漢字読み,1,警察（けいさつ）の発表（はっぴょう）によると、事故（じこ）の<u>原因</u>は調査中（ちょうさちゅう）だ。,げんいん,しんいん,げんしん,しんいん,げんいん,（Phase-3で作成）
JLPT_N1_LK_Ch_152,言語知識,文字,漢字読み,1,会社（かいしゃ）の規模（きぼ）が<u>拡大</u>している。,かくだい,こうだい,かくいん,こういん,かくだい,（Phase-3で作成）
JLPT_N1_LK_Ch_153,言語知識,文字,漢字読み,1,新（あたら）しい観光（かんこう）地（ち）には、<u>年間</u>を通（とお）して多（おお）くの人が訪（おとず）れる。,ねんかん,としかん,ねんこう,としこう,ねんかん,（Phase-3で作成）
JLPT_N1_LK_Ch_154,言語知識,文字,漢字読み,1,あの人気（にんき）レストランは、いつも<u>予約</u>でいっぱいだ。,よやく,あらかじめやく,よやくす,あらかじめやくす,よやく,（Phase-3で作成）
JLPT_N1_LK_Ch_155,言語知識,文字,漢字読み,1,今夜（こんや）は、地元の新鮮（しんせん）な<u>野菜</u>を使った料理（りょうり）を楽しもう。,やさい,のさい,やせい,のせい,やさい,（Phase-3で作成）
JLPT_N1_LK_Ch_156,言語知識,文字,漢字読み,1,<u>友人</u>からの連絡（れんらく）を待（ま）っている。,ゆうじん,ともじん,ゆうにん,ともにん,ゆうじん,（Phase-3で作成）
JLPT_N1_LK_Ch_157,言語知識,文字,漢字読み,1,市役所（しやくしょ）の窓口（まどぐち）で、住所（じゅうしょ）の<u>変更</u>を申し出てください。,へんこう,へんこうす,へんけい,へんけいす,へんこう,（Phase-3で作成）
JLPT_N1_LK_Ch_158,言語知識,文字,漢字読み,1,利用（りよう）規約（きやく）の<u>内容</u>をよく確認（かくにん）する必要（ひつよう）がある。,ないよう,うちよう,ないこう,うちこう,ないよう,（Phase-3で作成）
JLPT_N1_LK_Ch_159,言語知識,文字,漢字読み,1,防災（ぼうさい）訓練（くんれん）には、<u>地域</u>の住民（じゅうみん）が参加（さんか）する予定（よてい）だ。,ちいき,じいき,ちばしょ,じばしょ,ちいき,（Phase-3で作成）
JLPT_N1_LK_Ch_160,言語知識,文字,漢字読み,1,新（あたら）しい条例（じょうれい）の<u>制定</u>により、手続（てつづ）きが簡略化（かんりゃくか）されるとのことだ。,せいてい,せいいん,しょうてい,しょういん,せいてい,（Phase-3で作成）
JLPT_N1_LK_Ch_161,言語知識,文字,漢字読み,1,学生（がくせい）たちは、来週（らいしゅう）のスピーチ大会（たいかい）で<u>発表</u>する予定（よてい）だ。,はっぴょう,はつひょう,はつひん,はっぴん,はっぴょう,（Phase-3で作成）
JLPT_N1_LK_Ch_162,言語知識,文字,漢字読み,1,授業（じゅぎょう）が始（はじ）まる前（まえ）に、先生（せんせい）が学生（がくせい）の<u>出席</u>を確認（かくにん）した。,しゅっせき,しゅつせき,しゅっそく,しゅつそく,しゅっせき,（Phase-3で作成）
JLPT_N1_LK_Ch_163,言語知識,文字,漢字読み,1,この箱（はこ）には、絵（え）を描（えが）くための<u>道具</u>が大切（たいせつ）に保管（ほかん）されている。,どうぐ,とうぐ,どうこう,とうこう,どうぐ,（Phase-3で作成）
JLPT_N1_LK_Ch_164,言語知識,文字,漢字読み,1,山頂（さんちょう）から見渡（みわた）す素晴（すば）らしい<u>景色</u>に、思（おも）わず心（こころ）が奪（うば）われますね。,けしき,けいしょく,けいいろ,けいいん,けしき,（Phase-3で作成）
JLPT_N1_LK_Ch_165,言語知識,文字,漢字読み,1,こちらの絶品（ぜっぴん）パフェは、<u>季節</u>限定（げんてい）で受（う）けられる特別（とくべつ）なメニューですよ。,きせつ,きそう,きせき,きせつす,きせつ,（Phase-3で作成）
JLPT_N1_LK_Ch_166,言語知識,文字,漢字読み,1,当（とう）サロンでは、最新（さいしん）の美容（びよう）ケアを気軽（きがる）に<u>体験</u>できます。,たいけん,だいけん,たいこう,だいこう,たいけん,（Phase-3で作成）
JLPT_N1_LK_Ch_167,言語知識,文字,漢字読み,1,大雨（おおあめ）による<u>被害</u>が、農家（のうか）の間（あいだ）で深刻（しんこく）化（か）している。,ひがい,こうがい,ひこく,こうこく,ひがい,（Phase-3で作成）
JLPT_N1_LK_Ch_168,言語知識,文字,漢字読み,1,国内（こくない）メーカーの自動車（じどうしゃ）<u>輸出</u>台数（だいすう）が、前年（ぜんねん）より増加（ぞうか）した。,ゆしゅつ,しゅつゆ,ゆそう,しゅつそう,ゆしゅつ,（Phase-3で作成）
JLPT_N1_LK_Ch_169,言語知識,文字,漢字読み,1,両国（りょうこく）の首脳（しゅのう）は、経済（けいざい）分野（ぶんや）での<u>協力</u>を強化（きょうか）することで一致（いっち）した。,きょうりょく,ごうりょく,きょうりき,ごうりき,きょうりょく,（Phase-3で作成）
JLPT_N1_LK_Ch_170,言語知識,文字,漢字読み,1,申請者（しんせいしゃ）は、必要（ひつよう）書類（しょるい）を月末（げつまつ）までに<u>提出</u>しなければならない。,ていしゅつ,だいしゅつ,ていとう,だいとう,ていしゅつ,（Phase-3で作成）
JLPT_N1_LK_Ch_171,言語知識,文字,漢字読み,1,留学生（りゅうがくせい）たちは、地域（ちいき）の行事（ぎょうじ）に喜（よろこ）んで<u>参加</u>した。,さんか,じんか,さんこう,じんこう,さんか,（Phase-3で作成）
JLPT_N1_LK_Ch_172,言語知識,文字,漢字読み,1,委員会（いいんかい）は、夏（なつ）休（やす）みの活動（かつどう）<u>計画</u>を立（た）てている。,けいかく,けいか,どうかく,どうか,けいかく,（Phase-3で作成）
JLPT_N1_LK_Ch_173,言語知識,文字,漢字読み,1,講師（こうし）は、明日（あす）の授業（じゅぎょう）の<u>準備</u>を終（お）えたところだ。,じゅんび,じゅんべい,せんび,せんべい,じゅんび,（Phase-3で作成）
JLPT_N1_LK_Ch_174,言語知識,文字,漢字読み,1,この祭（まつ）りには、長（なが）い歴史（れきし）と<u>伝統</u>が受（う）け継（つ）がれていますね。,でんとう,つたとう,でんどう,つたどう,でんとう,（Phase-3で作成）
JLPT_N1_LK_Ch_175,言語知識,文字,漢字読み,1,この街（まち）のレトロな雰囲気（ふんいき）には、独特（どくとく）の<u>魅力</u>が詰（つ）まっていますよ。,みりょく,みりき,いりょく,いりき,みりょく,（Phase-3で作成）
JLPT_N1_LK_Ch_176,言語知識,文字,漢字読み,1,シェフは、新（あたら）しい味（あじ）の創作（そうさく）に果敢（かかん）に<u>挑戦</u>している。,ちょうせん,てのせん,ちょうせんす,てのせんす,ちょうせん,（Phase-3で作成）
JLPT_N1_LK_Ch_177,言語知識,文字,漢字読み,1,警察（けいさつ）の速報（そくほう）によると、高速（こうそく）道路（どうろ）で大型（おおがた）<u>事故</u>が発生（はっせい）した。,じこ,ことこ,じふる,ことふる,じこ,（Phase-3で作成）
JLPT_N1_LK_Ch_178,言語知識,文字,漢字読み,1,両国（りょうこく）の<u>貿易</u>摩擦（まさつ）が、国際（こくさい）経済（けいざい）に大（おお）きな影響（えいきょう）を与（あた）えている。,ぼうえき,ぼうえきす,ふえき,ふえきす,ぼうえき,（Phase-3で作成）
JLPT_N1_LK_Ch_179,言語知識,文字,漢字読み,1,研究（けんきゅう）機関（きかん）は、環境（かんきょう）に優（やさ）しい新（しん）素材（そざい）を<u>開発</u>したと公表（こうひょう）した。,かいはつ,ひらつ,かいほつ,ひらほつ,かいはつ,（Phase-3で作成）
JLPT_N1_LK_Ch_180,言語知識,文字,漢字読み,1,定期（ていき）点検（てんけん）の<u>実施</u>に関（かん）する細則（さいそく）が、新（あらた）たに規定（きてい）されるとのことだ。,じっし,じつし,じっこう,じつこう,じっし,（Phase-3で作成）
JLPT_N1_LK_Ch_181,言語知識,文字,漢字読み,1,田中（たなか）さんは、スピーチの<u>練習</u>を何度（なんど）も繰（く）り返（かえ）した。,れんしゅう,ねりしゅう,れんしん,ねりしん,れんしゅう,（Phase-3で作成）
JLPT_N1_LK_Ch_182,言語知識,文字,漢字読み,1,実験（じっけん）が<u>成功</u>して、研究者（けんきゅうしゃ）たちは安堵（あんど）した。,せいこう,じょうこう,せいこうす,じょうこうす,せいこう,（Phase-3で作成）
JLPT_N1_LK_Ch_183,言語知識,文字,漢字読み,1,医師（いし）の丁寧（ていねい）な説明（せつめい）を聞（き）いて、患者（かんじゃ）は<u>安心</u>した様子（ようす）だった。,あんしん,やすしん,あんしんす,やすしんす,あんしん,（Phase-3で作成）
JLPT_N1_LK_Ch_184,言語知識,文字,漢字読み,1,こちらのアプリが、おすすめの観光（かんこう）コースをわかりやすく<u>案内</u>してくれますよ。,あんない,やすない,あんないす,やすないす,あんない,（Phase-3で作成）
JLPT_N1_LK_Ch_185,言語知識,文字,漢字読み,1,スタッフの素敵（すてき）な<u>笑顔</u>と心（こころ）のこもった接客（せっきゃく）に、旅（たび）の疲（つか）れも吹（ふ）き飛（と）びますね。,えがお,わらいがお,えかお,わらいかお,えがお,（Phase-3で作成）
JLPT_N1_LK_Ch_186,言語知識,文字,漢字読み,1,散歩（さんぽ）の途（と）中で、路地裏（ろじうら）におしゃれなカフェを<u>発見</u>しました。,はっけん,はつけん,はっこう,はつこう,はっけん,（Phase-3で作成）
JLPT_N1_LK_Ch_187,言語知識,文字,漢字読み,1,裁判所（さいばんしょ）は、被告（ひこく）側（がわ）の訴（うった）えを棄却（ききゃく）する判断（はんだん）を<u>裁判</u>で下（くだ）した。,さいばん,さいはん,さいばんす,さいはんす,さいばん,（Phase-3で作成）
JLPT_N1_LK_Ch_188,言語知識,文字,漢字読み,1,労働（ろうどう）条件（じょうけん）をめぐる交渉（こうしょう）が妥結（だけつ）し、問題（もんだい）の<u>解決</u>に向（む）けた大（おお）きな一歩（いっぽ）となった。,かいけつ,かいさつ,とけつ,とさつ,かいけつ,（Phase-3で作成）
JLPT_N1_LK_Ch_189,言語知識,文字,漢字読み,1,大会（たいかい）事務局（じむきょく）の発表（はっぴょう）によると、今回（こんかい）のマラソン大会（たいかい）で新<u>記録</u>が樹立（じゅりつ）されたとのことだ。,きろく,しるろく,きりょく,しるりょく,きろく,（Phase-3で作成）
JLPT_N1_LK_Ch_190,言語知識,文字,漢字読み,1,補助金（ほじょきん）の交付（こうふ）を希望（きぼう）する事業者は、所定（しょてい）の様式（ようしき）により<u>申請</u>を行（おこな）わなければならない。,しんせい,しんじょう,もうせい,もうじょう,しんせい,（Phase-3で作成）
JLPT_N1_LK_Ch_191,言語知識,文字,漢字読み,1,車（くるま）の通（とお）る道（みち）を渡（わた）るときは、まわりに<u>注意</u>してください。,ちゅうい,ちゅうじん,そうい,そうじん,ちゅうい,（Phase-3で作成）
JLPT_N1_LK_Ch_192,言語知識,文字,漢字読み,1,担当（たんとう）の先生（せんせい）が、研究（けんきゅう）テーマとの<u>関係</u>を説明（せつめい）した。,かんけい,かんこう,せつけい,せつこう,かんけい,（Phase-3で作成）
JLPT_N1_LK_Ch_193,言語知識,文字,漢字読み,1,分（わ）からない点（てん）があれば、いつでも受講生（じゅこうせい）から<u>質問</u>を受け付けています。,しつもん,しつどう,といもん,といどう,しつもん,（Phase-3で作成）
JLPT_N1_LK_Ch_194,言語知識,文字,漢字読み,1,新（あたら）しく開店（かいてん）した和菓子（わがし）店（てん）の抹茶（まっちゃ）パフェが、SNSで大（おお）<u>評判</u>ですよ。,ひょうばん,ひょうはん,へいはん,へいばん,ひょうばん,（Phase-3で作成）
JLPT_N1_LK_Ch_195,言語知識,文字,漢字読み,1,心（こころ）温（あたた）まるサービスに、訪（おとず）れた客（きゃく）も大（だい）<u>満足</u>の様子（ようす）ですね。,まんぞく,まんしょく,ばんぞく,ばんしょく,まんぞく,（Phase-3で作成）
JLPT_N1_LK_Ch_196,言語知識,文字,漢字読み,1,夕日（ゆうひ）に染（そ）まる美しい海岸（かいがん）の<u>写真</u>が、コンテストでグランプリに輝（かがや）きました。,しゃしん,うつしん,しゃじん,うつじん,しゃしん,（Phase-3で作成）
JLPT_N1_LK_Ch_197,言語知識,文字,漢字読み,1,消防（しょうぼう）の発表（はっぴょう）によると、猛暑（もうしょ）で<u>救急</u>搬送（はんそう）の件数（けんすう）が急増（きゅうぞう）した。,きゅうきゅう,たすけきゅう,きゅうきょう,たすけきょう,きゅうきゅう,（Phase-3で作成）
JLPT_N1_LK_Ch_198,言語知識,文字,漢字読み,1,労働（ろうどう）組合（くみあい）と経営（けいえい）陣（じん）による賃上げ<u>交渉</u>が、深夜（しんや）まで続（つづ）いた。,こうしょう,こうしょうす,あわせしょう,あわせしょうす,こうしょう,（Phase-3で作成）
JLPT_N1_LK_Ch_199,言語知識,文字,漢字読み,1,新（あらた）な<u>関税</u>協定（きょうてい）の効力（こうりょく）が発生（はっせい）し、輸出入（ゆしゅつにゅう）の手手続きが簡素化（かんそか）された。,かんぜい,せきぜい,かんぜいす,せきぜいす,かんぜい,（Phase-3で作成）
JLPT_N1_LK_Ch_200,言語知識,文字,漢字読み,1,事業（じぎょう）計画（けいかく）の<u>承認</u>を得（え）るため、関係（かんけい）書類（しょるい）を迅速（じんそく）に提出（ていしゅつ）する規定（きてい）だ。,しょうにん,うけにん,しょうじん,うけじん,しょうにん,（Phase-3で作成）
JLPT_N1_LK_Ch_201,言語知識,文字,漢字読み,1,進路（しんろ）のことで、先生（せんせい）に<u>相談</u>した。,そうだん,そうしん,あいだだん,あいだしん,そうだん,（Phase-3で作成）
JLPT_N1_LK_Ch_202,言語知識,文字,漢字読み,1,体調（たいちょう）が良（よ）くないときは、すぐに学校（がっこう）へ<u>連絡</u>してください。,れんらく,れんろく,つららく,つらろく,れんらく,（Phase-3で作成）
JLPT_N1_LK_Ch_203,言語知識,文字,漢字読み,1,机（つくえ）の上（うえ）を綺麗（きれい）に<u>整理</u>してから帰（かえ）りましょう。,せいり,しょうり,せいりん,しょうりん,せいり,（Phase-3で作成）
JLPT_N1_LK_Ch_204,言語知識,文字,漢字読み,1,週末（しゅうまつ）は、自然（しぜん）を楽（たの）しむ山（やま）への<u>旅行</u>がおすすめですよ。,りょこう,りょぎょう,たびこう,たびぎょう,りょこう,（Phase-3で作成）
JLPT_N1_LK_Ch_205,言語知識,文字,漢字読み,1,地元（じもと）の新鮮（しんせん）な素材（そざい）を使（つか）った絶品（ぜっぴん）<u>料理</u>を召（め）し上（あ）がれ。,りょうり,りょうりん,はかるり,はかるりん,りょうり,（Phase-3で作成）
JLPT_N1_LK_Ch_206,言語知識,文字,漢字読み,1,休（やす）みの日（ひ）に音楽（おんがく）を聴（き）くのが、私（わたし）の最高（さいこう）の<u>趣味</u>なんです。,しゅみ,しゅうみ,おもみ,おもうみ,しゅみ,（Phase-3で作成）
JLPT_N1_LK_Ch_207,言語知識,文字,漢字読み,1,警視庁（けいしちょう）は、詐欺（さぎ）容疑（ようぎ）で男（おとこ）を<u>逮捕</u>したと発表（はっぴょう）した。,たいほ,だいほ,たいと,だいと,たいほ,（Phase-3で作成）
JLPT_N1_LK_Ch_208,言語知識,文字,漢字読み,1,大手（おおて）企業（きぎょう）の間（あいだ）で、新（あらた）な売買（ばいばい）<u>契約</u>が結（むす）ばれた。,けいやく,こうやく,けいひん,こうひん,けいやく,（Phase-3で作成）
