question_id,category_lv1,category_lv2,category_lv3,difficulty,question_text,option_1,option_2,option_3,option_4,correct_answer,explanation
JLPT_N1_LK_Ch_159,言語知識,文字,漢字読み,1,防災（ぼうさい）訓練（くんれん）には、<u>地域</u>の住民（じゅうみん）が参加（さんか）する予定（よてい）だ。,ちいき,じいき,ちばしょ,じばしょ,ちいき,（Phase-3で作成）
JLPT_N1_LK_Ch_160,言語知識,文字,漢字読み,1,新（あたら）しい条例（じょうれい）の<u>制定</u>により、手続（てつづ）きが簡略化（かんりゃくか）されるとのことだ。,せいてい,せいいん,しょうてい,しょういん,せいてい,（Phase-3で作成）
JLPT_N1_LK_Ch_161,言語知識,文字,漢字読み,1,学生（がくせい）たちは、来週（らいしゅう）のスピーチ大会（たいかい）で<u>発表</u>する予定（よてい）だ。,はっぴょう,はつひょう,はつひん,はっぴん,はっぴょう,（Phase-3で作成）
JLPT_N1_LK_Ch_162,言語知識,文字,漢字読み,1,授業（じゅぎょう）が始（はじ）まる前（まえ）に、先生（せんせい）が学生（がくせい）の<u>出席</u>を確認（かくにん）した。,しゅっせき,しゅつせき,しゅっそく,しゅつそく,しゅっせき,（Phase-3で作成）
JLPT_N1_LK_Ch_163,言語知識,文字,漢字読み,1,この箱（はこ）には、絵（え）を描（えが）くための<u>道具</u>が大切（たいせつ）に保管（ほかん）されている。,どうぐ,とうぐ,どうこう,とうこう,どうぐ,（Phase-3で作成）
JLPT_N1_LK_Ch_164,言語知識,文字,漢字読み,1,山頂（さんちょう）から見渡（みわた）す素晴（すば）らしい<u>景色</u>に、思（おも）わず心（こころ）が奪（うば）われますね。,けしき,けいしょく,けいいろ,けいいん,けしき,（Phase-3で作成）
JLPT_N1_LK_Ch_165,言語知識,文字,漢字読み,1,こちらの絶品（ぜっぴん）パフェは、<u>季節</u>限定（げんてい）で受（う）けられる特別（とくべつ）なメニューですよ。,きせつ,きそう,きせき,きせつす,きせつ,（Phase-3で作成）
JLPT_N1_LK_Ch_166,言語知識,文字,漢字読み,1,当（とう）サロンでは、最新（さいしん）の美容（びよう）ケアを気軽（きがる）に<u>体験</u>できます。,たいけん,だいけん,たいこう,だいこう,たいけん,（Phase-3で作成）
JLPT_N1_LK_Ch_167,言語知識,文字,漢字読み,1,大雨（おおあめ）による<u>被害</u>が、農家（のうか）の間（あいだ）で深刻（しんこく）化（か）している。,ひがい,こうがい,ひこく,こうこく,ひがい,（Phase-3で作成）
JLPT_N1_LK_Ch_168,言語知識,文字,漢字読み,1,国内（こくない）メーカーの自動車（じどうしゃ）<u>輸出</u>台数（だいすう）が、前年（ぜんねん）より増加（ぞうか）した。,ゆしゅつ,しゅつゆ,ゆそう,しゅつそう,ゆしゅつ,（Phase-3で作成）
JLPT_N1_LK_Ch_169,言語知識,文字,漢字読み,1,両国（りょうこく）の首脳（しゅのう）は、経済（けいざい）分野（ぶんや）での<u>協力</u>を強化（きょうか）することで一致（いっち）した。,きょうりょく,ごうりょく,きょうりき,ごうりき,きょうりょく,（Phase-3で作成）
JLPT_N1_LK_Ch_170,言語知識,文字,漢字読み,1,申請者（しんせいしゃ）は、必要（ひつよう）書類（しょるい）を月末（げつまつ）までに<u>提出</u>しなければならない。,ていしゅつ,だいしゅつ,ていとう,だいとう,ていしゅつ,（Phase-3で作成）
JLPT_N1_LK_Ch_171,言語知識,文字,漢字読み,1,留学生（りゅうがくせい）たちは、地域（ちいき）の行事（ぎょうじ）に喜（よろこ）んで<u>参加</u>した。,さんか,じんか,さんこう,じんこう,さんか,（Phase-3で作成）
JLPT_N1_LK_Ch_172,言語知識,文字,漢字読み,1,委員会（いいんかい）は、夏（なつ）休（やす）みの活動（かつどう）<u>計画</u>を立（た）てている。,けいかく,けいか,どうかく,どうか,けいかく,（Phase-3で作成）
JLPT_N1_LK_Ch_173,言語知識,文字,漢字読み,1,講師（こうし）は、明日（あす）の授業（じゅぎょう）の<u>準備</u>を終（お）えたところだ。,じゅんび,じゅんべい,せんび,せんべい,じゅんび,（Phase-3で作成）
JLPT_N1_LK_Ch_174,言語知識,文字,漢字読み,1,この祭（まつ）りには、長（なが）い歴史（れきし）と<u>伝統</u>が受（う）け継（つ）がれていますね。,でんとう,つたとう,でんどう,つたどう,でんとう,（Phase-3で作成）
JLPT_N1_LK_Ch_175,言語知識,文字,漢字読み,1,この街（まち）のレトロな雰囲気（ふんいき）には、独特（どくとく）の<u>魅力</u>が詰（つ）まっていますよ。,みりょく,みりき,いりょく,いりき,みりょく,（Phase-3で作成）
JLPT_N1_LK_Ch_176,言語知識,文字,漢字読み,1,シェフは、新（あたら）しい味（あじ）の創作（そうさく）に果敢（かかん）に<u>挑戦</u>している。,ちょうせん,てのせん,ちょうせんす,てのせんす,ちょうせん,（Phase-3で作成）
JLPT_N1_LK_Ch_177,言語知識,文字,漢字読み,1,警察（けいさつ）の速報（そくほう）によると、高速（こうそく）道路（どうろ）で大型（おおがた）<u>事故</u>が発生（はっせい）した。,じこ,ことこ,じふる,ことふる,じこ,（Phase-3で作成）
JLPT_N1_LK_Ch_178,言語知識,文字,漢字読み,1,両国（りょうこく）の<u>貿易</u>摩擦（まさつ）が、国際（こくさい）経済（けいざい）に大（おお）きな影響（えいきょう）を与（あた）えている。,ぼうえき,ぼうえきす,ふえき,ふえきす,ぼうえき,（Phase-3で作成）
JLPT_N1_LK_Ch_179,言語知識,文字,漢字読み,1,研究（けんきゅう）機関（きかん）は、環境（かんきょう）に優（やさ）しい新（しん）素材（そざい）を<u>開発</u>したと公表（こうひょう）した。,かいはつ,ひらつ,かいほつ,ひらほつ,かいはつ,（Phase-3で作成）
JLPT_N1_LK_Ch_180,言語知識,文字,漢字読み,1,定期（ていき）点検（てんけん）の<u>実施</u>に関（かん）する細則（さいそく）が、新（あらた）たに規定（きてい）されるとのことだ。,じっし,じつし,じっこう,じつこう,じっし,（Phase-3で作成）
JLPT_N1_LK_Ch_181,言語知識,文字,漢字読み,1,田中（たなか）さんは、スピーチの<u>練習</u>を何度（なんど）も繰（く）り返（かえ）した。,れんしゅう,ねりしゅう,れんしん,ねりしん,れんしゅう,（Phase-3で作成）
JLPT_N1_LK_Ch_182,言語知識,文字,漢字読み,1,実験（じっけん）が<u>成功</u>して、研究者（けんきゅうしゃ）たちは安堵（あんど）した。,せいこう,じょうこう,せいこうす,じょうこうす,せいこう,（Phase-3で作成）
JLPT_N1_LK_Ch_183,言語知識,文字,漢字読み,1,医師（いし）の丁寧（ていねい）な説明（せつめい）を聞（き）いて、患者（かんじゃ）は<u>安心</u>した様子（ようす）だった。,あんしん,やすしん,あんしんす,やすしんす,あんしん,（Phase-3で作成）
JLPT_N1_LK_Ch_184,言語知識,文字,漢字読み,1,こちらのアプリが、おすすめの観光（かんこう）コースをわかりやすく<u>案内</u>してくれますよ。,あんない,やすない,あんないす,やすないす,あんない,（Phase-3で作成）
JLPT_N1_LK_Ch_185,言語知識,文字,漢字読み,1,スタッフの素敵（すてき）な<u>笑顔</u>と心（こころ）のこもった接客（せっきゃく）に、旅（たび）の疲（つか）れも吹（ふ）き飛（と）びますね。,えがお,わらいがお,えかお,わらいかお,えがお,（Phase-3で作成）
JLPT_N1_LK_Ch_186,言語知識,文字,漢字読み,1,散歩（さんぽ）の途（と）中で、路地裏（ろじうら）におしゃれなカフェを<u>発見</u>しました。,はっけん,はつけん,はっこう,はつこう,はっけん,（Phase-3で作成）
JLPT_N1_LK_Ch_187,言語知識,文字,漢字読み,1,裁判所（さいばんしょ）は、被告（ひこく）側（がわ）の訴（うった）えを棄却（ききゃく）する判断（はんだん）を<u>裁判</u>で下（くだ）した。,さいばん,さいはん,さいばんす,さいはんす,さいばん,（Phase-3で作成）
JLPT_N1_LK_Ch_188,言語知識,文字,漢字読み,1,労働（ろうどう）条件（じょうけん）をめぐる交渉（こうしょう）が妥結（だけつ）し、問題（もんだい）の<u>解決</u>に向（む）けた大（おお）きな一歩（いっぽ）となった。,かいけつ,かいさつ,とけつ,とさつ,かいけつ,（Phase-3で作成）
JLPT_N1_LK_Ch_189,言語知識,文字,漢字読み,1,大会（たいかい）事務局（じむきょく）の発表（はっぴょう）によると、今回（こんかい）のマラソン大会（たいかい）で新<u>記録</u>が樹立（じゅりつ）されたとのことだ。,きろく,しるろく,きりょく,しるりょく,きろく,（Phase-3で作成）
JLPT_N1_LK_Ch_190,言語知識,文字,漢字読み,1,補助金（ほじょきん）の交付（こうふ）を希望（きぼう）する事業者は、所定（しょてい）の様式（ようしき）により<u>申請</u>を行（おこな）わなければならない。,しんせい,しんじょう,もうせい,もうじょう,しんせい,（Phase-3で作成）
JLPT_N1_LK_Ch_191,言語知識,文字,漢字読み,1,車（くるま）の通（とお）る道（みち）を渡（わた）るときは、まわりに<u>注意</u>してください。,ちゅうい,ちゅうじん,そうい,そうじん,ちゅうい,（Phase-3で作成）
JLPT_N1_LK_Ch_192,言語知識,文字,漢字読み,1,担当（たんとう）の先生（せんせい）が、研究（けんきゅう）テーマとの<u>関係</u>を説明（せつめい）した。,かんけい,かんこう,せつけい,せつこう,かんけい,（Phase-3で作成）
JLPT_N1_LK_Ch_193,言語知識,文字,漢字読み,1,分（わ）からない点（てん）があれば、いつでも受講生（じゅこうせい）から<u>質問</u>を受け付けています。,しつもん,しつどう,といもん,といどう,しつもん,（Phase-3で作成）
JLPT_N1_LK_Ch_194,言語知識,文字,漢字読み,1,新（あたら）しく開店（かいてん）した和菓子（わがし）店（てん）の抹茶（まっちゃ）パフェが、SNSで大（おお）<u>評判</u>ですよ。,ひょうばん,ひょうはん,へいはん,へいばん,ひょうばん,（Phase-3で作成）
JLPT_N1_LK_Ch_195,言語知識,文字,漢字読み,1,心（こころ）温（あたた）まるサービスに、訪（おとず）れた客（きゃく）も大（だい）<u>満足</u>の様子（ようす）ですね。,まんぞく,まんしょく,ばんぞく,ばんしょく,まんぞく,（Phase-3で作成）
JLPT_N1_LK_Ch_196,言語知識,文字,漢字読み,1,夕日（ゆうひ）に染（そ）まる美しい海岸（かいがん）の<u>写真</u>が、コンテストでグランプリに輝（かがや）きました。,しゃしん,うつしん,しゃじん,うつじん,しゃしん,（Phase-3で作成）
JLPT_N1_LK_Ch_197,言語知識,文字,漢字読み,1,消防（しょうぼう）の発表（はっぴょう）によると、猛暑（もうしょ）で<u>救急</u>搬送（はんそう）の件数（けんすう）が急増（きゅうぞう）した。,きゅうきゅう,たすけきゅう,きゅうきょう,たすけきょう,きゅうきゅう,（Phase-3で作成）
JLPT_N1_LK_Ch_198,言語知識,文字,漢字読み,1,労働（ろうどう）組合（くみあい）と経営（けいえい）陣（じん）による賃上げ<u>交渉</u>が、深夜（しんや）まで続（つづ）いた。,こうしょう,こうしょうす,あわせしょう,あわせしょうす,こうしょう,（Phase-3で作成）
JLPT_N1_LK_Ch_199,言語知識,文字,漢字読み,1,新（あらた）な<u>関税</u>協定（きょうてい）の効力（こうりょく）が発生（はっせい）し、輸出入（ゆしゅつにゅう）の手手続きが簡素化（かんそか）された。,かんぜい,せきぜい,かんぜいす,せきぜいす,かんぜい,（Phase-3で作成）
JLPT_N1_LK_Ch_200,言語知識,文字,漢字読み,1,事業（じぎょう）計画（けいかく）の<u>承認</u>を得（え）るため、関係（かんけい）書類（しょるい）を迅速（じんそく）に提出（ていしゅつ）する規定（きてい）だ。,しょうにん,うけにん,しょうじん,うけじん,しょうにん,（Phase-3で作成）
JLPT_N1_LK_Ch_201,言語知識,文字,漢字読み,1,進路（しんろ）のことで、先生（せんせい）に<u>相談</u>した。,そうだん,そうしん,あいだだん,あいだしん,そうだん,（Phase-3で作成）
JLPT_N1_LK_Ch_202,言語知識,文字,漢字読み,1,体調（たいちょう）が良（よ）くないときは、すぐに学校（がっこう）へ<u>連絡</u>してください。,れんらく,れんろく,つららく,つらろく,れんらく,（Phase-3で作成）
JLPT_N1_LK_Ch_203,言語知識,文字,漢字読み,1,机（つくえ）の上（うえ）を綺麗（きれい）に<u>整理</u>してから帰（かえ）りましょう。,せいり,しょうり,せいりん,しょうりん,せいり,（Phase-3で作成）
JLPT_N1_LK_Ch_204,言語知識,文字,漢字読み,1,週末（しゅうまつ）は、自然（しぜん）を楽（たの）しむ山（やま）への<u>旅行</u>がおすすめですよ。,りょこう,りょぎょう,たびこう,たびぎょう,りょこう,（Phase-3で作成）
JLPT_N1_LK_Ch_205,言語知識,文字,漢字読み,1,地元（じもと）の新鮮（しんせん）な素材（そざい）を使（つか）った絶品（ぜっぴん）<u>料理</u>を召（め）し上（あ）がれ。,りょうり,りょうりん,はかるり,はかるりん,りょうり,（Phase-3で作成）
JLPT_N1_LK_Ch_206,言語知識,文字,漢字読み,1,休（やす）みの日（ひ）に音楽（おんがく）を聴（き）くのが、私（わたし）の最高（さいこう）の<u>趣味</u>なんです。,しゅみ,しゅうみ,おもみ,おもうみ,しゅみ,（Phase-3で作成）
JLPT_N1_LK_Ch_207,言語知識,文字,漢字読み,1,警視庁（けいしちょう）は、詐欺（さぎ）容疑（ようぎ）で男（おとこ）を<u>逮捕</u>したと発表（はっぴょう）した。,たいほ,だいほ,たいと,だいと,たいほ,（Phase-3で作成）
JLPT_N1_LK_Ch_208,言語知識,文字,漢字読み,1,大手（おおて）企業（きぎょう）の間（あいだ）で、新（あらた）な売買（ばいばい）<u>契約</u>が結（むす）ばれた。,けいやく,こうやく,けいひん,こうひん,けいやく,（Phase-3で作成）
JLPT_N1_LK_Ch_209,言語知識,文字,漢字読み,1,最新（さいしん）の調査（ちょうさ）によると、国内（こくない）の<u>景気</u>はゆるやかに回復（かいふく）している。,けいき,けいけ,けいきす,けいけす,けいき,（Phase-3で作成）
JLPT_N1_LK_Ch_210,言語知識,文字,漢字読み,1,道路（どうろ）を占有（せんゆう）する場合は、あらかじめ所轄（しょかつ）の警察署長（けいさつしょちょう）の<u>許可</u>を受けなければならない。,きょか,きょこう,もとしが,もとしこう,きょか,（Phase-3で作成）
JLPT_N1_LK_Ch_211,言語知識,文字,漢字読み,1,先生（せんせい）の説明（せつめい）を聞（き）いて、問題（もんだい）の意味（いみ）を<u>理解</u>した。,りかい,りげつ,りこう,りかん,りかい,（Phase-3で作成）
JLPT_N1_LK_Ch_212,言語知識,文字,漢字読み,1,毎日（まいにち）の<u>努力</u>が、試験（しけん）の合格（ごうかく）につながった。,どりょく,つとめりょく,どりき,つとめりき,どりょく,（Phase-3で作成）
JLPT_N1_LK_Ch_213,言語知識,文字,漢字読み,1,海外（かいがい）での生活（せいかつ）は、貴重（きちょう）な<u>経験</u>になった。,けいけん,けいこう,へいけん,へいこう,けいけん,（Phase-3で作成）
JLPT_N1_LK_Ch_214,言語知識,文字,漢字読み,1,若者（わかもの）の間（あいだ）で、新（あたら）しいファッションが<u>流行</u>している。,りゅうこう,りゅうぎょう,ながこう,ながぎょう,りゅうこう,（Phase-3で作成）
JLPT_N1_LK_Ch_215,言語知識,文字,漢字読み,1,このスイーツは、濃厚（のうこう）な抹茶（まっちゃ）の香（かお）りが大（おお）きな<u>特徴</u>ですよ。,とくちょう,とくじるし,とくちょうす,とくじるしす,とくちょう,（Phase-3で作成）
JLPT_N1_LK_Ch_216,言語知識,文字,漢字読み,1,映画（えいが）のラストシーンを見（み）て、心（こころ）から<u>感動</u>しましたね。,かんどう,かんこう,かんどうす,かんこうす,かんどう,（Phase-3で作成）
JLPT_N1_LK_Ch_217,言語知識,文字,漢字読み,1,気象庁（きしょうちょう）の発表（はっぴょう）によると、大規模（だいきぼ）な<u>災害</u>への警戒（けいかい）が必要（ひつよう）だ。,さいがい,さいこう,さいがいす,さいこうす,さいがい,（Phase-3で作成）
JLPT_N1_LK_Ch_218,言語知識,文字,漢字読み,1,市（し）の中心部（ちゅうしんぶ）で、新（あたら）しいスタジアムの<u>建設</u>が始（はじ）まった。,けんせつ,けんこう,たてせつ,たてこう,けんせつ,（Phase-3で作成）
JLPT_N1_LK_Ch_219,言語知識,文字,漢字読み,1,政府（せいふ）は、物価（ぶっか）上昇（じょうしょう）に対応（たいおう）するための経済（けいざい）<u>政策</u>を閣議（かくぎ）決定（けってい）した。,せいさく,せいくだ,せいさくす,せいくだす,せいさく,（Phase-3で作成）
JLPT_N1_LK_Ch_220,言語知識,文字,漢字読み,1,申請者（しんせいしゃ）は、窓口（まどぐち）で本人（ほんにん）確認（かくにん）を行（おこな）い、事前（じぜん）に<u>登録</u>を完了（かんりょう）しなければならない。,とうろく,とうこう,とうろくす,とうこうす,とうろく,（Phase-3で作成）
JLPT_N1_LK_Ch_221,言語知識,文字,漢字読み,1,お世話になった先生（せんせい）に、心（こころ）からの<u>感謝</u>を伝（つた）えた。,かんしゃ,かんこう,あらしゃ,あらこう,かんしゃ,（Phase-3で作成）
JLPT_N1_LK_Ch_222,言語知識,文字,漢字読み,1,授業（じゅぎょう）に真剣（しんけん）に向（む）き合（あ）う<u>態度</u>が大切（たいせつ）です。,たいど,だいど,たいとう,だいとう,たいど,（Phase-3で作成）
JLPT_N1_LK_Ch_223,言語知識,文字,漢字読み,1,友達（ともだち）と放課後（ほうかご）に図書館（としょかん）で会（あ）う<u>約束</u>をした。,やくそく,やくそん,たばそく,たばそん,やくそく,（Phase-3で作成）
JLPT_N1_LK_Ch_224,言語知識,文字,漢字読み,1,山あいの静（しず）かな<u>温泉</u>で、日頃（ひごろ）の疲（つか）れを優（やさ）しく癒（いや）しませんか。,おんせん,おんぜん,あたたせん,あたたぜん,おんせん,（Phase-3で作成）
JLPT_N1_LK_Ch_225,言語知識,文字,漢字読み,1,街角（まちかど）のギャラリーで、若手（わかて）作家（さっか）の<u>芸術</u>作品（さくひん）を堪能（たんのう）できますよ。,げいじゅつ,げいじゅつす,げいじゅ,げいじゅす,げいじゅつ,（Phase-3で作成）
JLPT_N1_LK_Ch_226,言語知識,文字,漢字読み,1,読書（どくしょ）の後（あと）に、素直（すなお）な<u>感想</u>をSNSに投稿（とうこう）してみましょう。,かんそう,かんぞう,あらそう,あらぞう,かんそう,（Phase-3で作成）
JLPT_N1_LK_Ch_227,言語知識,文字,漢字読み,1,交通（こうつう）ルールへの<u>違反</u>件数（けんすう）が、警察（けいさつ）の取締（とりしま）り強化（きょうか）により減少（げんしょう）した。,いはん,いばん,いこう,いごう,いはん,（Phase-3で作成）
JLPT_N1_LK_Ch_228,言語知識,文字,漢字読み,1,新設（しんせつ）された観光（かんこう）ルートの利用者（りようしゃ）数が、急激（きゅうげき）に<u>増加</u>している。,ぞうか,ぞうこう,ふか,ふこう,ぞうか,（Phase-3で作成）
JLPT_N1_LK_Ch_229,言語知識,文字,漢字読み,1,世界（せかい）的な原油（げんゆ）価格（かかく）の高騰（こうとう）が、国内（こくない）市場（しじょう）に深刻（しんこく）な<u>影響</u>を与（あた）えている。,えいきょう,えいこう,えいごう,かげきょう,えいきょう,（Phase-3で作成）
JLPT_N1_LK_Ch_230,言語知識,文字,漢字読み,1,提出（ていしゅつ）期日（きじつ）に関（かん）する特別（とくべつ）な<u>規定</u>が、新（あらた）に適用（てきよう）されるとのことだ。,きてい,ぎてい,きこう,ぎこう,きてい,（Phase-3で作成）
JLPT_N1_LK_Ch_231,言語知識,文字,漢字読み,1,健康（けんこう）のために、毎日（まいにち）少（すこ）しずつ<u>運動</u>をすることが大切（たいせつ）です。,うんどう,うんどうす,はこどう,はこどうす,うんどう,（Phase-3で作成）
JLPT_N1_LK_Ch_232,言語知識,文字,漢字読み,1,学生（がくせい）たちは、昨日（きのう）出（だ）された<u>宿題</u>を無事（ぶじ）に終（お）え、ほっとした。,しゅくだい,やどだい,しゅくたい,やどたい,しゅくだい,（Phase-3で作成）
JLPT_N1_LK_Ch_233,言語知識,文字,漢字読み,1,観客（かんきゃく）は、選手（せんしゅ）たちに温（あたた）かい<u>応援</u>を送（おく）った。,おうえん,おうえんす,こたえん,こたえんす,おうえん,（Phase-3で作成）
JLPT_N1_LK_Ch_234,言語知識,文字,漢字読み,1,この街（まち）には、歴史（れきし）ある建物（たてもの）を巡（めぐ）る<u>観光</u>ツアーが用意（ようい）されていますよ。,かんこう,かんこうす,みこう,みこうす,かんこう,（Phase-3で作成）
JLPT_N1_LK_Ch_235,言語知識,文字,漢字読み,1,旬（しゅん）のフルーツを贅沢（ぜいたく）に使（つか）った<u>限定</u>スイーツを、ぜひ受（う）け取（と）ってみませんか。,げんてい,げんじょう,かぎてい,かぎじょう,げんてい,（Phase-3で作成）
JLPT_N1_LK_Ch_236,言語知識,文字,漢字読み,1,若手（わかて）デザイナーが手（て）がけた新（あたら）しいブランドが、世界中（せかいじゅう）から<u>注目</u>を集（あつ）めていますね。,ちゅうもく,ちゅうめ,そそもく,そそめ,ちゅうもく,（Phase-3で作成）
JLPT_N1_LK_Ch_237,言語知識,文字,漢字読み,1,防犯（ぼうはん）カメラの映像（えいぞう）が決（き）め手（て）となり、警察（けいさつ）は逃走（とうそう）中（ちゅう）の<u>犯人</u>を確保（かくほ）した。,はんにん,おかすにん,はんじん,おかすじん,はんにん,（Phase-3で作成）
JLPT_N1_LK_Ch_238,言語知識,文字,漢字読み,1,多（おお）くのIT<u>企業</u>が、人工（じんこう）知能（ちのう）を活用（かつよう）した新（しん）サービスの提供（ていきょう）を開始（かいし）した。,きぎょう,くぎょう,きこう,くこう,きぎょう,（Phase-3で作成）
JLPT_N1_LK_Ch_239,言語知識,文字,漢字読み,1,研究所（けんきゅうじょ）の最新（さいしん）の<u>調査</u>によると、若者（わかもの）の読書（どくしょ）離（ばな）れが鈍化（どんか）しているとのことだ。,ちょうさ,じょうさ,ちょうさす,じょうさす,ちょうさ,（Phase-3で作成）
JLPT_N1_LK_Ch_240,言語知識,文字,漢字読み,1,証明書（しょうめいしょ）の<u>発行</u>を希望（きぼう）する者（もの）は、窓口（まどぐち）にて手続きを行（おこな）わなければならない。,はっこう,はつこう,はつけい,はっけい,はっこう,（Phase-3で作成）
JLPT_N1_LK_Ch_241,言語知識,文字,漢字読み,1,救急（きゅうきゅう）隊（たい）は、倒壊（とうかい）した建物（たてもの）から怪我人（けがにん）を<u>救助</u>した。,きゅうじょ,たすけじょ,きゅうじょう,たすけじょう,きゅうじょ,（Phase-3で作成）
JLPT_N1_LK_Ch_242,言語知識,文字,漢字読み,1,田中（たなか）くんは、今学期（こんがっき）のテストで良（よ）い<u>成績</u>を修（おさ）めた。,せいせき,じょうせき,せいざき,じょうざき,せいせき,（Phase-3で作成）
JLPT_N1_LK_Ch_243,言語知識,文字,漢字読み,1,学生（がくせい）たちは、静（しず）かな部屋（へや）で勉強（べんきょう）に<u>集中</u>している。,しゅうちゅう,あつめちゅう,しゅうじゅう,あつめじゅう,しゅうちゅう,（Phase-3で作成）
JLPT_N1_LK_Ch_244,言語知識,文字,漢字読み,1,この老舗（しにせ）旅館（りょかん）では、至高（しこう）の<u>宿泊</u>プランを体験（たいけん）できますよ。,しゅくはく,やどはく,しゅくほう,やどうほう,しゅくはく,（Phase-3で作成）
JLPT_N1_LK_Ch_245,言語知識,文字,漢字読み,1,当店（とうてん）では、焼（や）きたてのパンをWebから手軽（てがる）に<u>注文</u>できます。,ちゅうもん,ちゅうぶん,そそもん,そそぶん,ちゅうもん,（Phase-3で作成）
JLPT_N1_LK_Ch_246,言語知識,文字,漢字読み,1,絶景（ぜっけい）スポットでの映（ば）える記念（きねん）<u>撮影</u>を楽（たの）しみましょう。,さつえい,とりえい,さつかげ,とりかげ,さつえい,（Phase-3で作成）
JLPT_N1_LK_Ch_247,言語知識,文字,漢字読み,1,海外（かいがい）の主要（しゅよう）メディアによる<u>報道</u>が、世論（よろん）を動（うご）かし始（はじ）めた。,ほうどう,ほうみち,むくどう,むくみち,ほうどう,（Phase-3で作成）
JLPT_N1_LK_Ch_248,言語知識,文字,漢字読み,1,大手（おおて）ファンドは、再生（さいせい）可能（かのう）エネルギー事業（じぎょう）への<u>投資</u>を拡大（かくだい）した。,とうし,なげし,とうじ,なげじ,とうし,（Phase-3で作成）
JLPT_N1_LK_Ch_249,言語知識,文字,漢字読み,1,政府（せいふ）が推進（すいしん）する新（あたら）しい<u>制度</u>が、来月（らいげつ）から順次（じゅんじ）施行（しこう）される。,せいど,しょうど,せいたく,しょうたく,せいど,（Phase-3で作成）
JLPT_N1_LK_Ch_250,言語知識,文字,漢字読み,1,申請者（しんせいしゃ）は、居住（きょじゅう）地（ち）を<u>証明</u>する公的（こうてき）な文書（ぶんしょ）を提出（ていしゅつ）しなければならない。,しょうめい,あかしめい,しょうあかり,あかしあかり,しょうめい,（Phase-3で作成）
JLPT_N1_LK_Ch_251,言語知識,文字,漢字読み,1,一生懸命（いっしょうけんめい）勉強（べんきょう）したおかげで、目標（もくひょう）の大学（だいがく）に<u>合格</u>した。,ごうかく,ごうこう,がっかく,がっこう,ごうかく,（Phase-3で作成）
JLPT_N1_LK_Ch_252,言語知識,文字,漢字読み,1,修学（しゅうがく）旅行（りょこう）のバスは、朝（あさ）８時（じ）に学校（がっこう）を<u>出発</u>する予定（よてい）です。,しゅっぱつ,でばつ,しゅっこう,でこう,しゅっぱつ,（Phase-3で作成）
JLPT_N1_LK_Ch_253,言語知識,文字,漢字読み,1,次（つぎ）の授業（じゅぎょう）では、自分（じぶん）で好（す）きな科目（かもく）を一つ<u>選択</u>してください。,せんたく,せんこう,えらたく,えらこう,せんたく,（Phase-3で作成）
JLPT_N1_LK_Ch_254,言語知識,文字,漢字読み,1,夕方（ゆうがた）に<u>到着</u>したら、まずは絶品（ぜっぴん）のローカルフードを楽（たの）しみましょう。,とうちゃく,いたちゃく,とうきぬ,いたきぬ,とうちゃく,（Phase-3で作成）
JLPT_N1_LK_Ch_255,言語知識,文字,漢字読み,1,行列（ぎょうれつ）ができるほど<u>人気</u>のあるカフェで、至福（しふく）のひとときを過ごせますよ。,にんき,じんき,にんけ,ひとけ,にんき,（Phase-3で作成）
JLPT_N1_LK_Ch_256,言語知識,文字,漢字読み,1,歴史（れきし）ある酒造（しゅぞう）の内部（ないぶ）を<u>見学</u>できるツアーが大好評（だいこうひょう）です。,けんがく,みがく,けんこう,みこう,けんがく,（Phase-3で作成）
JLPT_N1_LK_Ch_257,言語知識,文字,漢字読み,1,最高裁判所（さいこうさいばんしょ）は、新（あたら）しい条例（じょうれい）が<u>法律</u>に違反（いはん）しないと判断（はんだん）した。,ほうりつ,ほうりつけい,のりりつ,のりりつけい,ほうりつ,（Phase-3で作成）
JLPT_N1_LK_Ch_258,言語知識,文字,漢字読み,1,国内（こくない）工場（こうじょう）における自動車（じどうしゃ）の<u>生産</u>台数（だいすう）が、大幅（おおはば）に伸びている。,せいさん,なまさん,せいむす,なままん,せいさん,（Phase-3で作成）
JLPT_N1_LK_Ch_259,言語知識,文字,漢字読み,1,世界（せかい）的な原油（げんゆ）高（だか）が、日本（にほん）の<u>経済</u>に深刻（しんこく）な影響（えいきょう）を及（およ）ぼしている。,けいざい,きょうざい,けいさい,きょうさい,けいざい,（Phase-3で作成）
JLPT_N1_LK_Ch_260,言語知識,文字,漢字読み,1,申請者（しんせいしゃ）は、手数料（てすうりょう）を納付（のうふ）し、証明書（しょうめいしょ）の<u>交付</u>を受けるものとする。,こうふ,まじふ,こうぶ,まじぶ,こうふ,（Phase-3で作成）
JLPT_N1_LK_Ch_261,言語知識,文字,漢字読み,1,先生（せんせい）が、授業（じゅぎょう）の進（すす）め方（かた）について丁寧（ていねい）に<u>説明</u>した。,せつめい,せつみょう,とくめい,とくみょう,せつめい,（Phase-3で作成）
JLPT_N1_LK_Ch_262,言語知識,文字,漢字読み,1,クラブ<u>活動</u>を通（つう）じて、他（た）の学年（がくねん）の生徒（せいと）とも親（した）しくなった。,かつどう,うごどう,かつみち,うごみち,かつどう,（Phase-3で作成）
