question_id,category_lv1,category_lv2,category_lv3,difficulty,question_text,option_1,option_2,option_3,option_4,correct_answer,explanation
JLPT_LK_N2_1016,言語知識,語彙,言い換え類義,3,彼の演技（えんぎ）は実に<u>見事（みごと）だ</u>。,素晴らしい,珍しい,面白い,怪しい,素晴らしい,【解説】<br>正解（せいかい）は「素晴らしい（すばらしい）」です。「見事（みごと）だ」は、結果（けっか）や出来栄え（できばえ）が非常に優（ぐん）れている様子（ようす）を表（あらわ）します。<br><br>■ほかの選択肢（せんたくし）について<br>・「珍しい（めずらしい）」：滅多にないという意味（いみ）です。<br>・「面白い（おもしろい）」：楽しいという意味（いみ）です。<br>・「怪しい（あやしい）」：不審（ふしん）だという意味（いみ）です。<br><br>標準（ひょうじゅん）的なナ形容詞（けいようし）の言い換え（いいかえ）問題（もんだい）です。
JLPT_LK_N2_1017,言語知識,語彙,言い換え類義,2,<u>あいにく</u>本日は休館日（きゅうかんび）となっております。,残念ながら,幸いにも,当然ながら,偶然にも,残念ながら,【解説】<br>正解（せいかい）は「残念ながら（ざんねんながら）」です。「あいにく」は、目的（もくてき）や期待（きたい）に合わない状態（じょうたい）になってしまい申し訳（わけ）ない・都合（つごう）が悪いという意味（いみ）を表（あらわ）します。<br><br>■ほかの選択肢（せんたくし）について<br>・「幸いにも（さいわいにも）」：運良くという意味（いみ）で反対（はんたい）です。<br>・「当然ながら（とうぜんながら）」：当たり前（まえ）にという意味（いみ）です。<br>・「偶然にも（ぐうぜんにも）」：思いがけずという意味（いみ）です。<br><br>基礎（きそ）的な副詞（ふくし）の言い換え（いいかえ）問題（もんだい）です。
JLPT_LK_N2_1018,言語知識,語彙,言い換え類義,5,その意見（いけん）には<u>服従（ふくじゅう）する</u>つもりはない。,従う,反発する,抵抗する,無視する,従う,【解説】<br>正解（せいかい）は「従う（したがう）」です。「服従（ふくじゅう）する」は、相手（あいて）の命令（めいれい）や規則（きそく）に自分の意思（いし）を合わせて従（したが）うという意味（いみ）になります。<br><br>■ほかの選択肢（せんたくし）について<br>・「反発する（はんぱつする）」：逆らう（さからう）という意味（いみ）で反対です。<br>・「抵抗する（ていこうする）」：立ち向かうという意味（いみ）です。<br>・「無視する（むしする）」：気にしないことです。<br><br>硬（かた）い語彙（ごい）の類義語（るいぎご）を問う発展（はってん）レベルの問題（もんだい）です。
JLPT_LK_N2_1019,言語知識,語彙,用法,4,<u>兼ねる</u>,趣味と実益を兼ねて、ブログで記事を書いている。,明日の天気と気温を兼ねて、服を選んだ。,仕事の成功と失敗を兼ねて、反省会を開いた。,電車とバスの時間を兼ねて、駅に向かった。,趣味と実益を兼ねて、ブログで記事を書いている。,【解説】<br>正解（せいかい）は「趣味と実益を兼ねて、ブログで記事を書いている。」です。「兼ねる（かねる）」は、一つの行為（こうい）が二つ以上の目的（もくてき）や役割（やくわり）を合わせ持っているという意味（いみ）で使（つか）います。<br><br>■ほかの選択肢（せんたくし）について<br>・「天気と気温を〜」：複数の条件（じょうけん）を考慮（こうりょ）する場合は「考慮（こうりょ）して」や「合わせて」を使います。<br>・「成功と失敗を〜」：両方を比較（ひかく）する場合は「振り返って（ふりかえって）」を使います。<br>・「電車とバスの時間を〜」：時間を比べる場合は「確認（かくにん）して」を使います。<br><br>意味の範囲（はんい）が狭い文法（ぶんぽう）・動詞（どうし）の問題（もんだい）です。
JLPT_LK_N2_1020,言語知識,語彙,用法,3,<u>励ます</u>,落ち込んでいる友人を言葉で励ました。,体力をつけるために毎日運動して体を励ました。,試験に合格するために勉強を励ました。,部屋を綺麗にするために掃除を励ました。,落ち込んでいる友人を言葉で励ました。,【解説】<br>正解（せいかい）は「落ち込んでいる友人を言葉で励ました。」です。「励ます（はげます）」は、元気（げんき）を失っている人（ひと）に声をかけて元気にさせるという意味（いみ）で使（つか）います。<br><br>■ほかの選択肢（せんたくし）について<br>・「体を〜」：体を強くする場合は「鍛えた（きたえた）」を使います。<br>・「勉強を〜」：集中（しゅうちゅう）して努力（どりょく）する場合は「励んだ（はげんだ）」という自動詞（じどうし）を使います。<br>・「掃除を〜」：一生懸命（いっしょうけんめい）やる場合は「励んだ」や「頑張った」を使います。<br><br>自動詞（じどうし）と他動詞（たどうし）の混同（こんどう）を防ぐ標準（ひょうじゅん）的な問題（もんだい）です。
JLPT_LK_N2_1021,言語知識,語彙,語形成,1,地震（じしん）などの______災害（さいがい）に備（そな）えて、避難（ひなん）用（よう）のリュックを用意（ようい）しておく。,自然,天然,天然性,自然性,自然,【解説】<br>正解（せいかい）は「自然（しぜん）」です。「自然災害（しぜんさいがい）」で、台風（たいふう）や地震（じしん）などの自然現象（しぜんげんしょう）によって起こる被害（ひがい）という意味（いみ）の決（き）まった熟語（じゅくご）になります。<br><br>■ほかの選択肢（せんたくし）について<br>・「天然（てんねん）」：「天然ガス」や「天然記念物」のように人間（にんげん）の手が加えられていない物（もの）に使いますが、「天然災害」とは言いません。<br>・「天然性（てんねんせい）」「自然性（しぜんせい）」：性質（せいしつ）を表（あらわ）す言葉（ことば）で、災害（さいがい）の頭（あたま）にはつきません。<br><br>これはN2の基礎（きそ）的な語形成（ごけいせい）の問題（もんだい）です。
JLPT_LK_N2_1022,言語知識,語彙,語形成,4,新製品（しんせいひん）の売り出しにあたり、______価格（かかく）でご提供（ていきょう）いたします。,特別,限定,特別性,特定,特別,【解説】<br>正解（せいかい）は「特別（とくべつ）」です。「特別価格（とくべつかかく）」で、普段（ふだん）とは違（ちが）う安（やす）い値段（ねだん）という意味（いみ）の複合語（ふくごうご）になります。<br><br>■ほかの選択肢（せんたくし）について<br>・「限定（げんてい）」：「限定価格（げんていかかく）」と言うこともありますが、単体（たんたい）の形容詞（けいようし）的（てき）な接続（せつぞく）としては「特別価格」が最も標準的（ひょうじゅんてき）です。<br>・「特別性（とくべつせい）」：性質（せいしつ）を表（あらわ）す言葉（ことば）で、価格（かかく）にはつきません。<br><br>語形成（ごけいせい）の応用（おうよう）レベルの問題（もんだい）です。
JLPT_LK_N2_1023,言語知識,語彙,文脈規定,2,体調（たいちょう）が悪（わる）かったが、薬（くすり）を飲（の）んだら______よくなった。,だいぶ,すっかり,ほとんど,うっかり,だいぶ,【解説】<br>正解（せいかい）は「だいぶ」です。「だいぶ」は、程度（てど）がかなり進（すす）んでいる様子（ようす）を表（あらわ）します。<br><br>■ほかの選択肢（せんたくし）について<br>・「すっかり」：100%完全に良くなった時に使います。「よくなった」の変化（へんか）の途中の度合い（どあい）には「だいぶ」が自然です。<br>・「ほとんど」：数量（すうりょう）や割合（わりあい）に使います。<br>・「うっかり」：注意（ちゅうい）が足りない様子（ようす）です。<br><br>標準的（ひょうじゅんてき）な副詞（ふくし）の問題（もんだい）です。
JLPT_LK_N2_1024,言語知識,語彙,文脈規定,5,彼（かれ）の軽率（けいそつ）な行動（こうどう）が、思（おも）わぬトラブルを______しまった。,招いて,誘って,引き起こして,煽って,招いて,【解説】<br>正解（せいかい）は「招いて（まねいて）」です。「トラブルや失敗（しっぱい）を招（まね）く」で、自分の悪い行動（こうどう）が原因（げんいん）で良くない結果（けっか）を引き起こすという意味（いみ）になります。<br><br>■ほかの選択肢（せんたくし）について<br>・「誘って（さそって）」：人をどこかに一緒に行こうと誘う（さそう）ことです。<br>・「引き起こして」：意味（いみ）は似（に）ていますが、「トラブルを引き起こす」よりも「トラブルを招く」の方がコロケーションとして自然（しぜん）で文脈（ぶんみゃく）に合います。<br>・「煽って（あおって）」：感情（かんじょう）を高めさせることです。<br><br>コロケーションの厳密（げんみつ）さを問う発展（はってん）レベルの問題（もんだい）です。
JLPT_LK_N2_1025,言語知識,語彙,文脈規定,3,急（きゅう）な予定（よてい）が入（はい）り、旅行（りょこう）を______せざるを得（え）なくなった。,延期,延長,停止,中断,延期,【解説】<br>正解（せいかい）は「延期（えんき）」です。「延期（えんき）する」は、予定（よてい）していた期日（きじつ）や時期（じき）を後ろにずらすという意味（いみ）で使（つか）います。<br><br>■ほかの選択肢（せんたくし）について<br>・「延長（えんちょう）」：時間（じかん）や期間（きかん）の長さそのものを延ばす（のばす）ことです（例：滞在時間を延長する）。<br>・「停止（ていし）」：動きや活動（かつどう）を止めることです。<br>・「中断（ちゅうだん）」：途中で一回止めることです。<br><br>類似（るいじ）した熟語（じゅくご）の使い分けを問（と）う標準（ひょうじゅん）的な問題（もんだい）です。
JLPT_LK_N2_1026,言語知識,語彙,言い換え類義,3,彼（かれ）の決断（けつだん）は実に<u>思い切りがいい</u>。,果断だ,強引だ,頑固だ,雑だ,果断だ,【解説】<br>正解（せいかい）は「果断だ（かだんだ）」です。「思い切りがいい」は、迷（まよ）わずにすぐ決断（けつだん）して行動（こうどう）する様子（ようす）を表（あらわ）すので、「果断だ（かだんだ）」と言い換（か）えることができます。<br><br>■ほかの選択肢（せんたくし）について<br>・「強引だ（ごういんだ）」：無理やり進める様子（ようす）です。<br>・「頑固だ（がんこだ）」：自分の意見（いけん）を曲げない様子（ようす）です。<br>・「雑だ（ざつだ）」：いい加減（かげん）な様子（ようす）です。<br><br>少し硬（かた）い表現（ひょうげん）の類義語（るいぎご）問題（もんだい）です。
JLPT_LK_N2_1027,言語知識,語彙,言い換え類義,1,その話（はなし）を聞いて<u>ホッとした</u>。,安心した,驚いた,呆れた,ガッカリした,安心した,【解説】<br>正解（せいかい）は「安心した（あんしんした）」です。「ホッとする」は、心配（しんぱい）がなくなり、心（こころ）の緊張（きんちょう）が解（と）ける様子（ようす）を表（あらわ）します。<br><br>■ほかの選択肢（せんたくし）について<br>・「驚いた（おどろいた）」：予想（よそう）外のことにびっくりすることです。<br>・「呆れた（あきれた）」：ひどくて言葉（ことば）が出ないことです。<br>・「ガッカリした」：期待（きたい）が外れてがっかりすることです。<br><br>これはN2の基礎（きそ）的なオノマトペ・感情（かんじょう）表現（ひょうげん）の問題（もんだい）です。
JLPT_LK_N2_1028,言語知識,語彙,言い換え類義,4,この手続き（てつづき）は<u>わずらわしい</u>。,面倒だ,危険だ,複雑だ,曖昧だ,面倒だ,【解説】<br>正解（せいかい）は「面倒だ（めんどうだ）」です。「わずらわしい」は、細かくて手間（てま）がかかり、嫌（いや）な気持ちになる様子（ようす）を表（あらわ）すので、「面倒だ（めんどうだ）」と言い換（か）えができます。<br><br>■ほかの選択肢（せんたくし）について<br>・「危険だ（きけんだ）」：あぶない様子（ようす）です。<br>・「複雑だ（ふくざつだ）」：絡み合っていて分かりにくい様子（ようす）です。<br>・「曖昧だ（あいまいだ）」：はっきりしない様子（ようす）です。<br><br>イ形容詞（けいようし）の応用（おうよう）的な言い換え（いいかえ）問題（もんだい）です。
JLPT_LK_N2_1029,言語知識,語彙,用法,2,<u>促す</u>,出席者に向けて、早めの発言を促した。,部屋を綺麗にするように掃除を促した。,風邪を引かないように手洗いを促した。,荷物を届けるために配達を促した。,出席者に向けて、早めの発言を促した。,【解説】<br>正解（せいかい）は「出席者に向けて、早めの発言を促した。」です。「促す（うながす）」は、相手（あいて）に早く行動（こうどう）するように働きかける（催促（さいそく）する）という意味（いみ）で使（つか）います。<br><br>■ほかの選択肢（せんたくし）について<br>・「掃除を〜」：習慣（しゅうかん）や注意（ちゅうい）を求める場合は「呼びかけた（よびかけた）」を使います。<br>・「手洗いを〜」：気をつけるように言う場合は「指導（しどう）した」や「勧めた（すすめた）」を使います。<br>・「配達を〜」：依頼（いらい）する場合は「依頼（いらい）した」や「頼んだ」を使います。<br><br>他動詞（たどうし）の基本（きほん）的な用法（ようほう）問題（もんだい）です。
JLPT_LK_N2_1030,言語知識,語彙,用法,5,<u>免れる</u>,奇跡的に、飛行機事故による難を免れた。,試験の直前にしっかり勉強して落第を免れた。,約束の時間を変更して遅刻を免れた。,部屋を片付けて汚れを免れた。,奇跡的に、飛行機事故による難を免れた。,【解説】<br>正解（せいかい）は「奇跡的に、飛行機事故による難を免れた。」です。「免れる（まぬかれる）」は、災害（さいがい）や責任（せきにん）、危険（きけん）などの良くない事態（じたい）を避（さ）けて助かるという意味（いみ）で使（つか）います。<br><br>■ほかの選択肢（せんたくし）について<br>・「落第を〜」：試験（しけん）などで不合格（ふごうかく）を避ける場合は「回避（かいひ）した」や「免れた」と使うこともありますが、「難を免れる」や「責任を免れる」のような重大な損害・危険を避ける文脈が最も典型的です。<br>・「遅刻を〜」：時間に間に合わせる場合は「回避した（かいひした）」を使います。<br>・「汚れを〜」：物理的（ぶつりてき）な汚れを防ぐ場合は「防いだ（ふせいだ）」を使います。<br><br>書き言葉（ことば）で使う難（むずか）しい動詞（どうし）の発展（はってん）レベルの問題（もんだい）です。
JLPT_LK_N2_1031,言語知識,語彙,語形成,1,非常（ひじょう）の事態（じたい）に備（そな）えて、______訓練（くんれん）を実施（じっし）した。,防災,防犯,防止,防音,防災,【解説】<br>正解（せいかい）は「防災（ぼうさい）」です。「防災訓練（ぼうさいくんれん）」で、地震（じしん）や火事（かじ）などの災害（さいがい）を防（ふせ）いだり備（そな）えたりするための訓練（くんれん）という意味（いみ）の決（き）まった言葉（ことば）になります。<br><br>■ほかの選択肢（せんたくし）について<br>・「防犯（ぼうはん）」：泥棒（どろぼう）などの犯罪（はんざい）を防（ふせ）ぐことです（例：防犯カメラ）。<br>・「防止（ぼうし）」：事故（じこ）や違反（いはん）などを防（ふせ）ぎ止めることです。<br>・「防音（ぼうおん）」：音（おと）が外に漏（も）れるのを防（ふせ）ぐことです。<br><br>これはN2の基礎（きそ）的な語形成（ごけいせい）の問題（もんだい）です。
JLPT_LK_N2_1032,言語知識,語彙,語形成,4,新薬（しんやく）の開発（かいはつ）には、多額（たがく）の資金（しきん）と______的な時間（じかん）が必要（ひつよう）だ。,莫大,膨大,絶大,盛大,膨大,【解説】<br>正解（せいかい）は「膨大（ぼうだい）」です。「膨大（ぼうだい）な時間（じかん）」や「膨大（ぼうだい）なデータ」のように、数量（すうりょう）や時間（じかん）の規模（きぼ）が非常に大きい様子（ようす）を表（あらわ）す言葉（ことば）として適（てき）しています。<br><br>■ほかの選択肢（せんたくし）について<br>・「莫大（ばくだい）」：費用（ひよう）や予算（よさん）など、主に金額（きんがく）や財産（ざいさん）の大きさに使います（例：莫大な費用）。<br>・「絶大（ぜつだい）」：信頼（しんらい）や人気（にんき）などの程度（てど）の強さに使います（例：絶大な人気）。<br>・「盛大（せいだい）」：パーティーや催し物（催しもの）が賑やか（にぎやか）な様子に使います。<br><br>量（りょう）や程度（てど）を表（あらわ）す熟語（じゅくご）の正確（せいかく）な使い分けを問（と）う応用（おうよう）レベルの問題（もんだい）です。
JLPT_LK_N2_1033,言語知識,語彙,文脈規定,2,雨（あめ）が______降（ふ）ってきたので、近くの店で雨宿り（あまやどり）をした。,急に,直ちに,早急に,至急,急に,【解説】<br>正解（せいかい）は「急に（きゅうに）」です。「急に（きゅうに）」は、突然（とつぜん）事態（じたい）が変わる様子（ようす）を表（あらわ）す日常（にちじょう）会話（かいわ）でもよく使（つか）われる副詞（ふくし）です。<br><br>■ほかの選択肢（せんたくし）について<br>・「直ちに（ただちに）」：命令（めいれい）や指示（しじ）に従ってすぐに動くときなどに使う硬い言葉です。<br>・「早急に（さっきゅうに／そうきゅうに）」：対応（たいおう）を急いで行う必要があるときに使います。<br>・「至急（しきゅう）」：連絡（れんらく）や処理（しょり）を大急ぎで行うときに使います（例：至急連絡してください）。<br><br>これはN2の基本（きほん）的な副詞（ふくし）の問題（もんだい）です。
JLPT_LK_N2_1034,言語知識,語彙,文脈規定,5,これまでの実績（じっせき）が評価（ひょうか）され、重大（じゅうだい）なプロジェクトの進行（しんこう）を______ことになった。,委ねられる,預けられる,任せられる,託される,委ねられる,【解説】<br>正解（せいかい）は「委ねられる（ゆだねられる）」です。「委ねる（ゆだねる）」は、判断（はんだん）や決定権（けっていけん）、進行（しんこう）の全権（ぜんけん）を相手（あいて）に任（まか）せるという意味（いみ）で使う硬（かた）い表現（ひょうげん）です。<br><br>■ほかの選択肢（せんたくし）について<br>・「預けられる（あずけられる）」：荷物（にもつ）やお金（かね）などの物（もの）を保管（ほかん）してもらうときに使います。<br>・「任せられる（まかせられる）」：一般的な表現ですが、全権や進行の文脈では「委ねられる」がより適切（てきせつ）なニュアンスになります。<br>・「託される（たくされる）」：夢（ゆめ）や思い（おもい）などを代わりに届けてもらうときに使います。<br><br>類似（るいじ）した意味（いみ）を持つ動詞（どうし）の微妙（びみょう）なニュアンスの違いを問（と）う発展（はってん）レベルの問題（もんだい）です。
JLPT_LK_N2_1035,言語知識,語彙,文脈規定,3,急な発表（はっぴょう）に______してしまい、適切な返答（へんとう）ができなかった。,動揺,動機,動向,動力,動揺,【解説】<br>正解（せいかい）は「動揺（どうよう）」です。「動揺（どうよう）する」は、予想（よそう）外の出来事（できごと）に心（こころ）が揺（ゆ）れて落ち着かなくなる様子（ようす）を表（あらわ）します。<br><br>■ほかの選択肢（せんたくし）について<br>・「動機（どうき）」：何かを行うきっかけや理由（りゆう）のことです。<br>・「動向（どうこう）」：個人や社会の動きの方向（ほうこう）のことです。<br>・「動力（どうりょく）」：機械（きかい）などを動かすためのエネルギーのことです。<br><br>標準的（ひょうじゅんてき）な感情（かんじょう）・心理（しんり）を表（あらわ）す名詞（めいし）の問題（もんだい）です。
JLPT_LK_N2_1036,言語知識,語彙,言い換え類義,3,彼の話（はなし）はいつも<u>大げさだ</u>。,誇張されている,複雑だ,曖昧だ,正確だ,誇張されている,【解説】<br>正解（せいかい）は「誇張されている（こちょうされている）」です。「大げさだ」は、実際（じっさい）の事実（じじつ）よりも大きく話す様子（ようす）を表（あらわ）すので、「誇張（こちょう）されている」と言い換（か）えることができます。<br><br>■ほかの選択肢（せんたくし）について<br>・「複雑だ（ふくざつだ）」：細かくて分かりにくいことです。<br>・「曖昧だ（あいまいだ）」：はっきりしないことです。<br>・「正確だ（せいかくだ）」：間違いがないことで、反対の意味に近いです。<br><br>標準的（ひょうじゅんてき）なな形容詞（けいようし）の言い換え（いいかえ）問題（もんだい）です。
JLPT_LK_N2_1037,言語知識,語彙,言い換え類義,1,事故（じこ）の状況（じょうきょう）を<u>素早く</u>確認（かくにん）した。,すぐに,ゆっくり,慎重に,丁寧に,すぐに,【解説】<br>正解（せいかい）は「すぐに」です。「素早く（すばやく）」は、時間（じかん）をかけずに動作（どうさ）や対応（たいおう）を速（はや）く行う様子（ようす）を表（あらわ）します。<br><br>■ほかの選択肢（せんたくし）について<br>・「ゆっくり」：時間をかけることで、反対（はんたい）の意味（いみ）です。<br>・「慎重に（しんちょうに）」：ミスがないように気をつけることです。<br>・「丁寧に（ていねいに）」：心を込めてちゃんとのことです。<br><br>基礎（きそ）的な副詞（ふくし）の言い換え（いいかえ）問題（もんだい）です。
JLPT_LK_N2_1038,言語知識,語彙,言い換え類義,4,この地域の伝統（でんとう）を<u>受け継ぐ</u>。,継承する,崩壊する,廃止する,獲得する,継承する,【解説】<br>正解（せいかい）は「継承する（けいしょうする）」です。「受け継ぐ（うけつぐ）」は、前の人（ひと）から技術（ぎじゅつ）や文化（ぶんか）、仕事（しごと）を引き継（ひ）いで次へ渡すという意味（いみ）になります。<br><br>■ほかの選択肢（せんたくし）について<br>・「崩壊する（ほうかいする）」：壊れて崩れることです。<br>・「廃止する（はいしする）」：制度などをやめることです。<br>・「獲得する（かくとくする）」：手に入れることです。<br><br>和語（わご）の動詞（どうし）から硬い熟語（じゅくご）への言い換え（いいかえ）を問（と）う応用（おうよう）レベルの問題（もんだい）です。
JLPT_LK_N2_1039,言語知識,語彙,用法,5,<u>みなす</u>,法律上、彼の行為は犯罪とみなされる。,彼の親切な態度を親切とみなして感謝した。,明日の天気予報を雨とみなして傘を買った。,遅刻の理由を体調不良とみなして納得した。,法律上、彼の行為は犯罪とみなされる。,【解説】<br>正解（せいかい）は「法律上、彼の行為は犯罪とみなされる。」です。「みなす」は、公式（こうしき）な基準（きじゅん）やルールにおいて「〜だと判断（はんだん）して扱う（あつかう）」という意味（いみ）で使（つか）います。<br><br>■ほかの選択肢（せんたくし）について<br>・「親切と〜」：自分で受け止める場合は「受け止めて（うけとめて）」や「判断して」を使います。<br>・「雨と〜」：事前に考える場合は「想定して（そうていして）」を使います。<br>・「体調不良と〜」：原因（げんいん）を受け入れる場合は「理解して（りかいして）」を使います。<br><br>文脈（ぶん脈）の硬（かた）さや判定（はんてい）の主体（しゅたい）を正しく捉（とら）える必要がある発展（はってん）レベルの問題（もんだい）です。
JLPT_LK_N2_1040,言語知識,語彙,用法,2,<u>改める</u>,遅刻が多いので、生活習慣を改める必要がある。,古くなった服装を新しいデザインに改めた。,新しく購入した家具の位置を改めた。,友達の電話番号をメモ帳に改めた。,遅刻が多いので、生活習慣を改める必要がある。,【解説】<br>正解（せいかい）は「遅刻が多いので、生活習慣を改める必要がある。」です。「改める（あらためる）」は、悪い点（てん）や不適切な部分（ぶぶん）を良くするために変える（修正する）という意味（いみ）で使（つか）います。<br><br>■ほかの選択肢（せんたくし）について<br>・「服装を〜」：服を変える場合は「着替えた（きがえた）」や「変えた（かえた）」を使います。<br>・「家具の位置を〜」：配置を変える場合は「移動した（いどうした）」や「配置換えした」を使います。<br>・「電話番号を〜」：メモなどに記録する場合は「書き留めた（かきとめた）」や「登録した」を使います。<br><br>他動詞（たどうし）「改める」の対象（たいしょう）となるコロケーションを問（と）う標準的（ひょうじゅんてき）な問題（もんだい）です。
JLPT_LK_N2_1041,言語知識,語彙,語形成,1,地震（じしん）に強（つよ）い建物（たてもの）を建（た）てるため、______震構造（しんこうぞう）を取り入れた。,耐,防,免,消,耐,【解説】<br>正解（せいかい）は「耐（たい）」です。「耐震（たいしん）」で、地震（じしん）の揺れ（ゆれ）に耐（た）える構造（こうぞう）という意味（いみ）の決（き）まった言葉（ことば）になります。<br><br>■ほかの選択肢（せんたくし）について<br>・「防（ぼう）」：「防振（ぼうしん）」は振動（しんどう）を防（ふせ）ぐことですが、「防震構造」とは言いません。<br>・「免（めん）」：「免震（めんしん）」も用語（ようご）としてありますが、語形成（ごけいせい）の基本（きほん）として「耐震（たいしん）」が最も一般的（いっぱんてき）です。<br>・「消（しょう）」：「消震」という言葉（ことば）はありません。<br><br>これはN2の基礎（きそ）的な漢字（かんじ）の接頭語（せっとうご）の問題（もんだい）です。
JLPT_LK_N2_1042,言語知識,語彙,語形成,4,長年（ながねん）の努力（どりょく）が実（みの）り、ついに______願（がん）の優勝（ゆうしょう）を果たした。,悲,大,念,切,悲,【解説】<br>正解（せいかい）は「悲（ひ）」です。「悲願（ひがん）」で「どうしても達成（たっせい）したいと強く願（ねが）ってきたこと」という意味（いみ）の熟語（じゅくご）になります。<br><br>■ほかの選択肢（せんたくし）について<br>・「大（だい）」：「大願（たいがん）」という言葉（ことば）もありますが、「大願の優勝」とは言いません。<br>・「念（ねん）」：「念願（ねんがん）」は「念願の優勝」と言えますが、「〜願」の空欄（くうらん）に入る漢字一字（かんじいちじ）としては「悲願（ひがん）」が自然（しぜん）です。<br>・「切（せつ）」：「切願」という組み合わせは不自然（ふしぜん）です。<br><br>これは少し難（むずか）しい語形成（ごけいせい）の問題（もんだい）です。
JLPT_LK_N2_1043,言語知識,語彙,文脈規定,2,友達（ともだち）の冗談（じょうだん）を聞いて、______笑（わら）ってしまった。,思わず,わざと,思い切って,思いやり,思わず,【解説】<br>正解（せいかい）は「思わず（おもわず）」です。「思（おも）わず」は、意識（いしき）しないで自然（しぜん）に心が動（うご）いてしまう様子（ようす）を表（あらわ）します。<br><br>■ほかの選択肢（せんたくし）について<br>・「わざと」：理由（りゆう）があって意識的（いしきてき）にする様子（ようす）です。<br>・「思い切って（おもいきって）」：思い切った決断（けつだん）をして行動（こうどう）する様子（ようす）です。<br>・「思いやり（おもいやり）」：相手（あいて）に優（やさ）しくする気持ち（名詞（めいし））です。<br><br>これはN2の基本（きほん）的な副詞（ふくし）の問題（もんだい）です。
JLPT_LK_N2_1044,言語知識,語彙,文脈規定,5,突然（とつぜん）の指名（しめい）に______してしまい、上手（じょうず）に挨拶（あいさつ）ができなかった。,狼狽,動揺,驚愕,恐縮,狼狽,【解説】<br>正解（せいかい）は「狼狽（ろうばい）」です。「狼狽（ろうばい）する」は、予想（よそう）外の出来事（できごと）にあわててしまい、落ち着きを失（うしな）う様子（ようす）を表（あらわ）す硬（かた）い言葉（ことば）です。<br><br>■ほかの選択肢（せんたくし）について<br>・「動揺（どうよう）」：心が揺（ゆ）れることですが、行動（こうどう）があわてるニュアンスは「狼狽」の方が強いです。<br>・「驚愕（きょうがく）」：非常に驚（おどろ）くことです。<br>・「恐縮（きょうしゅく）」：相手（あいて）に申し訳（わけ）なく思うことです。<br><br>高度（こうど）な心理（しんり）表現（ひょうげん）を問（と）う発展（はってん）レベルの問題（もんだい）です。
JLPT_LK_N2_1045,言語知識,語彙,文脈規定,3,渋滞（じゅうたい）を避（さ）けるために、______道（みち）を選（えら）んで運転（うんてん）した。,回りくどい,遠回りな,回り道,迂回,回り道,【解説】<br>正解（せいかい）は「回り道（まわりみち）」です。「回り道（まわりみち）を選ぶ」で、遠いけれど目的（もくてき）の場所（ばしょ）へ行く別の道（みち）を使うという意味（いみ）になります。<br><br>■ほかの選択肢（せんたくし）について<br>・「回りくどい（まわりくどい）」：話し方（かた）や説明（せつめい）が遠まわしで分かりにくい様子（ようす）です。<br>・「遠回りな（とおまわりな）」：形容（けいよう）表現（ひょうげん）なので「遠回りな道」とは重なって使（つか）いません。<br>・「迂回（うかい）」：動詞（どうし）として「迂回（うかい）する」の形で使います。<br><br>標準（ひょうじゅん）的な和語（わご）の名詞（めいし）・コロケーション問題（もんだい）です。
JLPT_LK_N2_1046,言語知識,語彙,言い換え類義,3,状況（じょうきょう）を<u>把握（はあく）する</u>。,しっかり理解する,素早く判断する,慎重に検討する,正確に記録する,しっかり理解する,【解説】<br>正解（せいかい）は「しっかり理解する（りかいする）」です。「把握（はあく）する」は、内容（ないよう）や状態（じょうたい）を深く正確（せいかく）に理解（りかい）して自分のものにすることです。<br><br>■ほかの選択肢（せんたくし）について<br>・「素早く判断する」：決断（けつだん）することです。<br>・「慎重に検討する」：よく考えることです。<br>・「正確に記録する」：メモなどに残（のこ）すことです。<br><br>標準（ひょうじゅん）的な熟語（じゅくご）の言い換え（いいかえ）問題（もんだい）です。
JLPT_LK_N2_1047,言語知識,語彙,言い換え類義,2,彼はいつも<u>素気（そっけ）ない</u>態度をとる。,冷たい,乱暴な,怪しい,騒がしい,冷たい,【解説】<br>正解（せいかい）は「冷たい（つめたい）」です。「素気（そっけ）ない」は、相手（あいて）に対する思いやりや優しさが見られず、愛想（あいそ）がない様子（ようす）を表（あらわ）すので「冷たい（つめたい）」と言い換（か）えることができます。<br><br>■ほかの選択肢（せんたくし）について<br>・「乱暴な（らんぼうな）」：雑（ざつ）で激（はげ）しい様子（ようす）です。<br>・「怪しい（あやしい）」：疑（うたが）わしい様子（ようす）です。<br>・「騒がしい（さわがしい）」：うるさい様子（ようす）です。<br><br>基礎（きそ）的なイ形容詞（けいようし）の類義語（るいぎご）問題（もんだい）です。
JLPT_LK_N2_1048,言語知識,語彙,言い換え類義,4,<u>自（みずか）ら</u>進んで作業を行った。,自分で,自然に,勝手に,思わず,自分で,【解説】<br>正解（せいかい）は「自分で（じぶんで）」です。「自（みずか）ら」は、他の人（ひと）に言われずに自分（じぶん）の意思（いし）で行動（こうどう）する様子（ようす）を表（あらわ）します。<br><br>■ほかの選択肢（せんたくし）について<br>・「自然に（しぜんに）」：意識（いしき）せずにそのままという意味（いみ）です。<br>・「勝手に（かってに）」：遠慮（えんりょ）なく許可（きょか）なくという意味（いみ）で悪いニュアンスが含まれます。<br>・「思わず（おもわず）」：意識（いしき）せずについという意味（いみ）です。<br><br>和語（わご）の副詞（ふくし）的（てき）表現（ひょうげん）の応用（おうよう）問題（もんだい）です。
