question_id,category_lv1,category_lv2,category_lv3,difficulty,question_text,option_1,option_2,option_3,option_4,correct_answer,explanation
JLPT_N2_LK_Ch_179,言語知識,文字,表記,1,新しい服を買うために、デパートへ<u>かいもの</u>に行きました。,買い物,買物,貝い物,買い者,買い物,「かいもの」の正しい漢字は「買い物」です。物を買う（かう）ことです。とても基礎（きそ）的なレベルの問題です。<br>送り仮名（おくりがな）の「い」が必要（ひつよう）ですので注意（ちゅうい）しましょう。<br>したがって、正解は「買い物」になります。
JLPT_N2_LK_Ch_180,言語知識,文字,漢字読み,2,駅の近くに新しい<u>商業</u>施設がオープンしました。,しょうぎょう,じょうぎょう,しょうこう,じょうこう,しょうぎょう,「商業」の正しい読み方は「しょうぎょう」です。物を売り買い（うりかい）するビジネスのことです。基本（きほん）的なレベルの問題（もんだい）です。<br>「商」は濁音（だくおん）がつかない「しょう」と読みます。<br>したがって、正解は「しょうぎょう」になります。
JLPT_N2_LK_Ch_181,言語知識,文字,表記,1,毎日、新聞を読んで日本の<u>けいざい</u>について勉強しています。,経済,軽済,経斉,軽斉,経済,「けいざい」の正しい漢字は「経済」です。お金や物の流れ（ながれ）のことです。とても基礎（きそ）的なレベルの問題（もんだい）です。<br>「軽（かるい）」や「斉」などの似（に）ている漢字に気をつけましょう。<br>したがって、正解は「経済」になります。
JLPT_N2_LK_Ch_182,言語知識,文字,漢字読み,4,裁判で事件の<u>詳細</u>が明らかになりました。,しょうさい,じょうさい,しょうせい,じょうせい,しょうさい,「詳細」の正しい読み方は「しょうさい」です。細かく（こまかく）詳しい（くわしい）ことです。応用（おうよう）的なレベルの問題（もんだい）です。<br>「詳」は「しょう」、「細」はここでは「さい」と読みます。<br>したがって、正解は「しょうさい」になります。
JLPT_N2_LK_Ch_183,言語知識,文字,表記,3,自分の発言に対して<u>せきにん</u>を持つべきです。,責任,積任,関任,責認,責任,「せきにん」の正しい漢字は「責任」です。自分が引き受ける（ひきうける）べき務め（つとめ）のことです。標準（ひょうじゅん）的なレベルの問題（もんだい）です。<br>「関（かん）」など同じ読み方の別の漢字と間違えないようにしましょう。<br>したがって、正解は「責任」になります。
JLPT_N2_LK_Ch_184,言語知識,文字,漢字読み,5,急な事件の発生により、現場は<u>混沌</u>とした状況になりました。,こんとん,ごんとん,こんどん,ごんどん,こんとん,「混沌」の正しい読み方は「こんとん」です。交ざり合って（まざりあって）区別（くべつ）がつかない様子（ようす）を表します。高度（こうど）で難しい（むずかしい）レベルの問題（もんだい）です。<br>どちらの漢字にも濁音（だくおん）はつきません。<br>したがって、正解は「こんとん」になります。
JLPT_N2_LK_Ch_185,言語知識,文字,表記,5,彼は長年の功績が認められて<u>しょうしん</u>した。,昇進,招進,昇新,勝進,昇進,「しょうしん」の正しい漢字は「昇進」です。会社（かいしゃ）などで上の地位（ちい）にあがることです。高度（こうど）で難しい（むずかしい）レベルの問題（もんだい）です。<br>「勝（かつ）」や「新（あたらしい）」といった似（に）ている読みの漢字に注意（ちゅうい）しましょう。<br>したがって、正解は「昇進」になります。
JLPT_N2_LK_Ch_186,言語知識,文字,漢字読み,3,この地域は昔から<u>農業</u>が盛んです。,のうぎょう,どうぎょう,のうこう,どうこう,のうぎょう,「農業」の正しい読み方は「のうぎょう」です。野菜（やさい）や米（こめ）を作る仕事（しごと）のことです。標準（ひょうじゅん）的なレベルの問題（もんだい）です。<br>「農」は「のう」と読みます。「どう」と間違えないようにしましょう。<br>したがって、正解は「のうぎょう」になります。
JLPT_N2_LK_Ch_187,言語知識,文字,表記,2,テストの<u>けっか</u>を見て、とても安心しました。,結果,決果,結課,結菓,結果,「けっか」の正しい漢字は「結果」です。物事（ものごと）の最後（さいご）の状態（じょうたい）や実り（みのり）のことです。基本（きほん）的なレベルの問題（もんだい）です。<br>「課（か）」という同じ読み方の漢字との間違いに注意（ちゅうい）してください。<br>したがって、正解は「結果」になります。
JLPT_N2_LK_Ch_188,言語知識,文字,漢字読み,1,明日は朝早く<u>出発</u>するので、今夜は早く寝ます。,しゅっぱつ,しゅつはつ,じゅっぱつ,じゅつはつ,しゅっぱつ,「出発」の正しい読み方は「しゅっぱつ」です。出かける（でかける）ことです。とても基礎（きそ）的なレベルの問題（もんだい）です。<br>「出」と「発」の間に促音（そくおん：小さい「つ」）が入ることに気をつけましょう。<br>したがって、正解は「しゅっぱつ」になります。
JLPT_N2_LK_Ch_189,言語知識,文字,表記,4,会議で意見が分かれたため、議論が<u>なんこう</u>に及んだ。,難航,南航,難行,難幸,難航,「なんこう」の正しい漢字は「難航」です。障害（しょうがい）が多くてスムーズに進まない（すすまない）ことです。発展（はってん）的なレベルの問題（もんだい）です。<br>「行（こう）」や「幸（こう）」など形（かたち）や読みが近い漢字を使ったひっかけに気をつけましょう。<br>したがって、正解は「難航」になります。
JLPT_N2_LK_Ch_190,言語知識,文字,漢字読み,2,この問題について、さらに<u>検討</u>を重ねる必要があります。,けんとう,げんとう,けんどう,げんどう,けんとう,「検討」の正しい読み方は「けんとう」です。よく調べて考えることです。基本（きほん）的なレベルの問題（もんだい）です。<br>「検」も「討」も濁音（だくおん）はつきません。<br>したがって、正解は「けんとう」になります。
JLPT_N2_LK_Ch_191,言語知識,文字,表記,1,約束の時間に<u>ちこく</u>してしまいました。,遅刻,遅告,近刻,近告,遅刻,「ちこく」の正しい漢字は「遅刻」です。決められた時間より遅れる（おくれる）ことです。とても基礎（きそ）的なレベルの問題（もんだい）です。<br>「近（ちかい）」や「告（こく）」などの漢字のひっかけに気をつけましょう。<br>したがって、正解は「遅刻」になります。
JLPT_N2_LK_Ch_192,言語知識,文字,漢字読み,4,新しい政策によって、不景気を<u>克服</u>しようとしています。,こくふく,こっふく,こくふう,こっふう,こくふく,「克服」の正しい読み方は「こくふく」です。困難（こんなん）に打ち勝つ（うちかつ）ことです。応用（おうよう）的なレベルの問題（もんだい）です。<br>促音（そくおん：小さい「つ」）が入る「こっふく」などの読み間違いに注意（ちゅうい）しましょう。<br>したがって、正解は「こくふく」になります。
JLPT_N2_LK_Ch_193,言語知識,文字,表記,3,事故の現場に<u>けいさつ</u>が到着しました。,警察,敬察,軽察,警擦,警察,「けいさつ」の正しい漢字は「警察」です。まちの安全（あんぜん）を守る仕事（しごと）のことです。標準（ひょうじゅん）的なレベルの問題（もんだい）です。<br>「軽（けい）」という漢字との間違いに注意（ちゅうい）してください。<br>したがって、正解は「警察」になります。
JLPT_N2_LK_Ch_194,言語知識,文字,漢字読み,5,過酷な環境にも<u>適応</u>できる植物の研究を行っています。,てきおう,てきこう,てっこう,てっおう,てきおう,「適応」の正しい読み方は「てきおう」です。その場の状態（じょうたい）や環境（かんきょう）にぴったり合うことです。高度（こうど）で難しい（むずかしい）レベルの問題（もんだい）です。<br>「応」は「おう」と読みます。「こう」と間違えないようにしましょう。<br>したがって、正解は「てきおう」になります。
JLPT_N2_LK_Ch_195,言語知識,文字,表記,5,彼は強い<u>しめい</u>感を持って復興支援に取り組んだ。,使命,指名,使明,指明,使命,「しめい」の正しい漢字は「使命」です。自分（じぶん）に与えられた大切（たいせつ）な役割（やくわり）のことです。高度（こうど）で難しい（むずかしい）レベルの問題（もんだい）です。<br>「指名（しめい）」は人を選ぶことなので、文脈（ぶんみゃく）に合わないひっかけです。<br>したがって、正解は「使命」になります。
JLPT_N2_LK_Ch_196,言語知識,文字,漢字読み,3,この地域は人口が<u>減少</u>しています。,げんしょう,けんしょう,げんそう,けんそう,げんしょう,「減少」の正しい読み方は「げんしょう」です。数が減る（ヘル）ことです。標準（ひょうじゅん）的なレベルの問題（もんだい）です。<br>「減」は濁音（だくおん）がついた「げん」と読みます。<br>したがって、正解は「げんしょう」になります。
JLPT_N2_LK_Ch_197,言語知識,文字,表記,2,テストの答えを<u>かくにん</u>してください。,確認,確忍,確任,確人,確認,「かくにん」の正しい漢字は「確認」です。確かめて（たしかめて）間違い（まちがい）がないか見る（みる）ことです。基本（きほん）的なレベルの問題（もんだい）です。<br>部首（ぶしゅ）やつくりの違い（ちがい）に注意（ちゅうい）しましょう。<br>したがって、正解は「確認」になります。
JLPT_N2_LK_Ch_198,言語知識,文字,漢字読み,1,明日は友達と<u>映画</u>を見に行きます。,えいが,えいか,えこう,えきょう,えいが,「映画」の正しい読み方は「えいが」です。スクリーンの映像（えいぞう）作品のことです。とても基礎（きそ）的なレベルの問題（もんだい）です。<br>「画」は濁音（だくおん）がついた「が」と読みます。<br>したがって、正解は「えいが」になります。
JLPT_N2_LK_Ch_199,言語知識,文字,表記,4,相手の失礼な発言に対して<u>いかり</u>を感じた。,怒り,怨り,恐り,怖り,怒り,「いかり」の正しい漢字は「怒り」です。腹を立てる（はらをたてる）感情（かんじょう）のことです。発展（はってん）的なレベルの問題（もんだい）です。<br>「恐（おそ）ろしい」や「怖（こわ）い」などの似（に）ている意味（いみ）の漢字と間違えないようにしましょう。<br>したがって、正解は「怒り」になります。
JLPT_N2_LK_Ch_200,言語知識,文字,漢字読み,2,危険な行為は<u>禁止</u>されています。,きんし,きんじ,ぎんし,ぎんじ,きんし,「禁止」の正しい読み方は「きんし」です。してはいけないと止めることです。基本（きほん）的なレベルの問題です。<br>「きん」や「し」に濁音（だくおん）はつきません。<br>したがって、正解は「きんし」になります。
JLPT_N2_LK_Ch_201,言語知識,文字,表記,1,駅の前で友達と<u>やくそく</u>をしました。,約束,約足,益束,益足,約束,「やくそく」の正しい漢字は「約束」です。決めごとをすることです。とても基礎（きそ）的なレベルの問題です。<br>「足（あし）」や「益（えき）」などの似（に）ている漢字に気をつけましょう。<br>したがって、正解は「約束」になります。
JLPT_N2_LK_Ch_202,言語知識,文字,漢字読み,4,長年の努力が<u>成就</u>して、夢が叶いました。,じょうじゅ,じょうじゅう,しょうじゅ,しょうじゅう,じょうじゅ,「成就」の正しい読み方は「じょうじゅ」です。望み（のぞみ）が叶う（かなう）ことです。応用（おうよう）的なレベルの問題です。<br>「成」は「じょう」、「就」は短く「じゅ」と読みます。長音（ちょうおん）の「じょうじゅう」と間違えないようにしましょう。<br>したがって、正解は「じょうじゅ」になります。
JLPT_N2_LK_Ch_203,言語知識,文字,表記,3,相手の立場に立って<u>いりょく</u>を発揮する。,威力,偉力,異力,移力,威力,「いりょく」の正しい漢字は「威力」です。強い力（ちから）や勢い（いきおい）のことです。標準（ひょうじゅん）的なレベルの問題です。<br>「偉（い）大」の「偉」や「異（い）なる」の「異」など、同じ読み方の漢字に注意（ちゅうい）しましょう。<br>したがって、正解は「威力」になります。
JLPT_N2_LK_Ch_204,言語知識,文字,漢字読み,5,過疎化が進む地域を<u>再興</u>するためのプロジェクト。,さいこう,さいきょう,さこう,さきょう,さいこう,「再興」の正しい読み方は「さいこう」です。一度（いちど）だめになったものを、もう一度盛ん（さかん）にすることです。高度（こうど）で難しいレベルの問題です。<br>「興」はここでは「こう」と読みます。「きょう」と間違えないように気をつけましょう。<br>したがって、正解は「さいこう」になります。
JLPT_N2_LK_Ch_205,言語知識,文字,表記,3,事故を防ぐために機械の<u>てんけん</u>を行います。,点検,点権,転検,転権,点検,「てんけん」の正しい漢字は「点検」です。一つひとつ検査（けんさ）して調べることです。標準（ひょうじゅん）的なレベルの問題です。<br>「転（てん）ぶ」や「権（けん）り」などの漢字のひっかけに注意（ちゅうい）してください。<br>したがって、正解は「点検」になります。
JLPT_N2_LK_Ch_206,言語知識,文字,漢字読み,1,休日は家族と一緒に<u>公園</u>を散歩します。,こうえん,ごうえん,こうえんじ,ごうえんじ,こうえん,「公園」の正しい読み方は「こうえん」です。みんなが遊んだり休んだりする場所です。とても基礎（きそ）的なレベルの問題です。<br>「こう」に濁音（だくおん）はつきません。<br>したがって、正解は「こうえん」になります。
JLPT_N2_LK_Ch_207,言語知識,文字,表記,5,法廷で無罪を<u>しょうめい</u>するための証拠を出した。,証明,照明,証名,照名,証明,「しょうめい」の正しい漢字は「証明」です。事実（じじつ）であることを明らかにすることです。高度（こうど）で難しいレベルの問題です。<br>「照明（部屋を明るくする光）」は同じ読み方のひっかけです。<br>したがって、正解は「証明」になります。
JLPT_N2_LK_Ch_208,言語知識,文字,漢字読み,3,法律の<u>改正</u>案が議会で可決されました。,かいせい,がいせい,かいしょう,がいしょう,かいせい,「改正」の正しい読み方は「かいせい」です。不十分（ふじゅうぶん）な点を改める（あらためる）ことです。標準（ひょうじゅん）的なレベルの問題です。<br>「正」はここでは「せい」と読みます。「しょう」とは読みません。<br>したがって、正解は「かいせい」になります。
JLPT_N2_LK_Ch_209,言語知識,文字,表記,4,会社の経営体制を<u>さっしん</u>する。,刷新,札新,刷真,札真,刷新,「さっしん」の正しい漢字は「刷新」です。悪い部分をすべてなくして、新しくすることです。発展（はってん）的なレベルの問題です。<br>「札（ふだ）」や「真（まこと）」といった似（に）ている漢字に気をつけましょう。<br>したがって、正解は「刷新」になります。
JLPT_N2_LK_Ch_210,言語知識,文字,漢字読み,2,危険ですので、窓から乗り出さないで<u>禁止</u>事項を守ってください。,きんし,きんじ,ぎんし,ぎんじ,きんし,「禁止」の正しい読み方は「きんし」です。やってはいけないと止める（とめる）ことです。基本（きほん）的なレベルの問題（もんだい）です。<br>「きん」や「し」に濁音（だくおん）はつきません。<br>したがって、正解は「きんし」になります。
JLPT_N2_LK_Ch_211,言語知識,文字,表記,1,駅の前で友達と<u>やくそく</u>をして待ち合わせました。,約束,約足,益束,益足,約束,「やくそく」の正しい漢字は「約束」です。決めごとをすることです。とても基礎（きそ）的なレベルの問題（もんだい）です。<br>「足（あし）」や「益（えき）」などの似（に）ている漢字に気をつけましょう。<br>したがって、正解は「約束」になります。
JLPT_N2_LK_Ch_212,言語知識,文字,漢字読み,4,長年の研究が実を結び、<u>成就</u>の瞬間を迎えました。,じょうじゅ,じょうじゅう,しょうじゅ,しょうじゅう,じょうじゅ,「成就」の正しい読み方は「じょうじゅ」です。望み（のぞみ）や計画が叶う（かなう）ことです。応用（おうよう）的なレベルの問題（もんだい）です。<br>「成」は「じょう」、「就」は短く「じゅ」と読みます。長音（ちょうおん）の「じょうじゅう」と間違えないようにしましょう。<br>したがって、正解は「じょうじゅ」になります。
JLPT_N2_LK_Ch_213,言語知識,文字,表記,3,大型台風の接近により、暴風雨の<u>いりょく</u>が増しています。,威力,偉力,異力,移力,威力,「いりょく」の正しい漢字は「威力」です。強い力（ちから）や勢い（いきおい）のことです。標準（ひょうじゅん）的なレベルの問題（もんだい）です。<br>「偉（い）大」の「偉」や「異（い）なる」の「異」など、同じ読み方の漢字に注意（ちゅうい）しましょう。<br>したがって、正解は「威力」になります。
JLPT_N2_LK_Ch_214,言語知識,文字,漢字読み,5,過疎化が進む地域を<u>再興</u>するためのプロジェクトが始まりました。,さいこう,さいきょう,さこう,さきょう,さいこう,「再興」の正しい読み方は「さいこう」です。一度（いちど）衰えた（おとろえた）ものを、もう一度盛ん（さかん）にすることです。高度（こうど）で難しい（むずかしい）レベルの問題（もんだい）です。<br>「興」はここでは「こう」と読みます。「きょう」と間違えないように気をつけましょう。<br>したがって、正解は「さいこう」になります。
JLPT_N2_LK_Ch_215,言語知識,文字,表記,3,事故を防ぐために、定期的に機械の<u>てんけん</u>を行います。,点検,点権,転検,転権,点検,「てんけん」の正しい漢字は「点検」です。一つひとつ検査（けんさ）して調べる（しらべる）ことです。標準（ひょうじゅん）的なレベルの問題（もんだい）です。<br>「転（てん）ぶ」や「権（けん）り」などの漢字のひっかけに注意（ちゅうい）してください。<br>したがって、正解は「点検」になります。
JLPT_N2_LK_Ch_216,言語知識,文字,漢字読み,1,この<u>公園</u>には大きな池があります。,こうえん,ごうえん,こうえんじ,ごうえんじ,こうえん,「公園」の正しい読み方は「こうえん」です。みんなが遊んだり休んだりする場所（ばしょ）です。とても基礎（きそ）的なレベルの問題（もんだい）です。<br>「こう」に濁音（だくおん）はつきません。<br>したがって、正解は「こうえん」になります。
JLPT_N2_LK_Ch_217,言語知識,文字,表記,5,法廷で自分の無罪を<u>しょうめい</u>するための証拠を提示した。,証明,照明,証名,照名,証明,「しょうめい」の正しい漢字は「証明」です。事実（じじつ）であることを明らかにすることです。高度（こうど）で難しい（むずかしい）レベルの問題（もんだい）です。<br>「照明（部屋を明るくする光）」は同じ読み方のひっかけです。<br>したがって、正解は「証明」になります。
JLPT_N2_LK_Ch_218,言語知識,文字,漢字読み,3,時代の変化に合わせて、古い制度の<u>改正</u>が行われました。,かいせい,がいせい,かいしょう,がいしょう,かいせい,「改正」の正しい読み方は「かいせい」です。不十分（ふじゅうぶん）な点を改める（あらためる）ことです。標準（ひょうじゅん）的なレベルの問題（もんだい）です。<br>「正」はここでは「せい」と読みます。「しょう」とは読みません。<br>したがって、正解は「かいせい」になります。
JLPT_N2_LK_Ch_219,言語知識,文字,表記,4,会社のイメージを<u>さっしん</u>するために、ロゴを変更しました。,刷新,札新,刷真,札真,刷新,「さっしん」の正しい漢字は「刷新」です。悪い部分をすべてなくして、新しく（あたらしく）することです。発展（はってん）的なレベルの問題（もんだい）です。<br>「札（ふだ）」や「真（まこと）」といった似（に）ている漢字に気をつけましょう。<br>したがって、正解は「刷新」になります。
JLPT_N2_LK_Ch_220,言語知識,文字,漢字読み,2,彼はいつも他人に<u>親切</u>に接しています。,しんせつ,じんせつ,しんせち,じんせち,しんせつ,「親切」の正しい読み方は「しんせつ」です。思いやりがあって優しく（しく）することです。基本（きほん）的なレベルの問題（もんだい）です。<br>「親」は濁音（だくおん）がつかない「しん」と読みます。<br>したがって、正解は「しんせつ」になります。
JLPT_N2_LK_Ch_221,言語知識,文字,表記,1,明日の天気が<u>しんぱい</u>です。,心配,心火,新配,新火,心配,「しんぱい」の正しい漢字は「心配」です。気にかかって（きにかかって）落ち着かない（おちつかない）ことです。とても基礎（きそ）的なレベルの問題（もんだい）です。<br>「新（あたらしい）」や「火（ひ）」などの漢字のひっかけに気をつけましょう。<br>したがって、正解は「心配」になります。
JLPT_N2_LK_Ch_222,言語知識,文字,漢字読み,4,長年の交渉を経て、ようやく協定が<u>締結</u>されました。,ていけつ,ていげつ,でいけつ,たいけつ,ていけつ,「締結」の正しい読み方は「ていけつ」です。約束（やくそく）や契約（けいやく）を結ぶ（むすぶ）ことです。応用（おうよう）的なレベルの問題（もんだい）です。<br>「締」は濁音（だくおん）がつかない「てい」と読みます。<br>したがって、正解は「ていけつ」になります。
JLPT_N2_LK_Ch_223,言語知識,文字,表記,3,事故の被害を<u>さいしょう</u>限に抑えることができました。,最小,済小,最少,最省,最小,「さいしょう」の正しい漢字は「最小」です。一番（いちばん）小さい（ちいさい）ことです。標準（ひょうじゅん）的なレベルの問題（もんだい）です。<br>「最少（さいしょう：数が一番少ない）」は同じ読み方のひっかけですので、文脈（ぶんみゃく）に気をつけましょう。<br>したがって、正解は「最小」になります。
JLPT_N2_LK_Ch_224,言語知識,文字,漢字読み,5,急激な環境の変化に、現場は<u>困惑</u>を隠せませんでした。,こんわく,ごんわく,こんかく,ごんかく,こんわく,「困惑」の正しい読み方は「こんわく」です。どうしていいか分からなくて困る（こまる）ことです。高度（こうど）で難しい（むずかしい）レベルの問題（もんだい）です。<br>「惑」は「わく」と読みます。「かく」と間違えないように気をつけましょう。<br>したがって、正解は「こんわく」になります。
JLPT_N2_LK_Ch_225,言語知識,文字,表記,3,新商品の開発に向けて<u>きかく</u>書を作成しました。,企画,起画,企確,企各,企画,「きかく」の正しい漢字は「企画」です。新しい計画（けいかく）を立てることです。標準（ひょうじゅん）的なレベルの問題（もんだい）です。<br>「確（かく）」や部首（ぶしゅ）の違い（ちがい）に注意（ちゅうい）してください。<br>したがって、正解は「企画」になります。
JLPT_N2_LK_Ch_226,言語知識,文字,漢字読み,1,今週末は友達と<u>旅行</u>に行く予定です。,りょこう,りょこうじ,りこう,りこうじ,りょこう,「旅行」の正しい読み方は「りょこう」です。家を離れて（はなれて）ほかの場所に行くことです。とても基礎（きそ）的なレベルの問題（もんだい）です。<br>「旅」は「りょ」と読みます。<br>したがって、正解は「りょこう」になります。
JLPT_N2_LK_Ch_227,言語知識,文字,表記,5,彼は長年の功績が称えられ、表彰状を<u>じゅしょう</u>した。,受賞,受将,授賞,授将,受賞,「じゅしょう」の正しい漢字は「受賞」です。賞（しょう）をもらうことです。高度（こうど）で難しい（むずかしい）レベルの問題（もんだい）です。<br>「授賞（じゅしょう：賞を与えること）」は意味（いみ）が反対（はんたい）になるひっかけですので注意（ちゅうい）しましょう。<br>したがって、正解は「受賞」になります。
JLPT_N2_LK_Ch_228,言語知識,文字,漢字読み,3,この地域は古くから貿易の<u>拠点</u>として栄えてきました。,きょてん,きょでん,こてん,こでん,きょてん,「拠点」の正しい読み方は「きょてん」です。活動（かつどう）の足がかりとなる大切な場所のことです。標準（ひょうじゅん）的なレベルの問題（もんだい）です。<br>「拠」は「きょ」と読みます。「こ」と間違えないようにしましょう。<br>したがって、正解は「きょてん」になります。
JLPT_N2_LK_Ch_229,言語知識,文字,表記,4,相手の意見をしっかりと<u>けいちょう</u>して聞く姿勢が求められます。,傾聴,継聴,傾鳥,傾聞,傾聴,「けいちょう」の正しい漢字は「傾聴」です。耳（みみ）を傾けて（かたむけて）熱心（ねっしん）に聞くことです。発展（はってん）的なレベルの問題（もんだい）です。<br>部首（ぶしゅ）が耳へん（みみへん）になっている漢字をしっかり選びましょう。<br>したがって、正解は「傾聴」になります。
JLPT_N2_LK_Ch_230,言語知識,文字,漢字読み,2,この地域は台風の影響で大きな<u>被害</u>を受けました。,ひがい,びがい,ひかい,びかい,ひがい,「被害」の正しい読み方は「ひがい」です。害（がい）を受ける（うける）という意味（いみ）です。基本（きほん）的なレベルの問題（もんだい）です。<br>「被」に濁音（だくおん）はつきません。<br>したがって、正解は「ひがい」になります。
JLPT_N2_LK_Ch_231,言語知識,文字,表記,1,図書室から好きな本を<u>せんたく</u>して借りました。,選択,選宅,線択,線宅,選択,「せんたく」の正しい漢字は「選択」です。多くのものから選ぶ（えらぶ）ことです。とても基礎（きそ）的なレベルの問題（もんだい）です。<br>「線（せん）」や「宅（たく）」といった似（に）ている漢字に気をつけましょう。<br>したがって、正解は「選択」になります。
JLPT_N2_LK_Ch_232,言語知識,文字,漢字読み,4,古い法律を現代に合わせて<u>破棄</u>することに決定した。,はき,はこう,ばき,ばこう,はき,「破棄」の正しい読み方は「はき」です。約束（やくそく）や契約（けいやく）などを破る（やぶる）ことです。応用（おうよう）的なレベルの問題（もんだい）です。<br>「棄」は「き」と読みます。「こう」などの読み間違いに注意（ちゅうい）しましょう。<br>したがって、正解は「破棄」になります。
JLPT_N2_LK_Ch_233,言語知識,文字,表記,3,新しい事業の<u>けいかく</u>をチームで話し合っています。,計画,計角,形画,形角,計画,「けいかく」の正しい漢字は「計画」です。前もって方法（ほうほう）や手順（てじゅん）を考えることです。標準（ひょうじゅん）的なレベルの問題（もんだい）です。<br>「形（けい）」などの漢字との間違いに注意（ちゅうい）してください。<br>したがって、正解は「計画」になります。
JLPT_N2_LK_Ch_234,言語知識,文字,漢字読み,5,今回の不祥事について、社長が公式に<u>陳謝</u>した。,ちんしゃ,じんしゃ,ちんじゃ,じんじゃ,ちんしゃ,「陳謝」の正しい読み方は「ちんしゃ」です。事情（じじょう）を述べて（のべて）お詫び（おわび）することです。高度（こうど）で難しい（むずかしい）レベルの問題（もんだい）です。<br>どちらの漢字にも濁音（だくおん）はつきません。<br>したがって、正解は「ちんしゃ」になります。
JLPT_N2_LK_Ch_235,言語知識,文字,表記,3,相手の要求をそのまま<u>じゅだく</u>することはできません。,受諾,受濁,授諾,授濁,受諾,「じゅだく」の正しい漢字は「受諾」です。要求（ようきゅう）や提案（ていあん）を受け入れる（うけいれる）ことです。標準（ひょうじゅん）的なレベルの問題（もんだい）です。<br>「授（じゅ）ける」という似（に）ている漢字との違い（ちがい）に気をつけましょう。<br>したがって、正解は「受諾」になります。
JLPT_N2_LK_Ch_236,言語知識,文字,漢字読み,1,休日は近くの山に<u>登山</u>しに行きます。,とざん,とさん,どうざん,どうさん,とざん,「登山」の正しい読み方は「とざん」です。山に登る（のぼる）ことです。とても基礎（きそ）的なレベルの問題（もんだい）です。<br>「山」は濁音（だくおん）がついた「ざん」と読みます。<br>したがって、正解は「とざん」になります。
JLPT_N2_LK_Ch_237,言語知識,文字,表記,5,彼は周囲の批判を乗り越えて、プロジェクトを<u>すいこう</u>した。,遂行,逐行,追行,遂航,遂行,「すいこう」の正しい漢字は「遂行」です。任務（にんむ）や計画（けいかく）を最後までやり遂げる（やりとげる）ことです。高度（こうど）で難しい（むずかしい）レベルの問題（もんだい）です。<br>「追（おいかける）」という似（に）ている漢字に注意（ちゅうい）しましょう。<br>したがって、正解は「遂行」になります。
JLPT_N2_LK_Ch_238,言語知識,文字,漢字読み,2,彼はとても<u>謙虚</u>な人柄で、誰からも好かれています。,けんきょ,げんきょ,けんきょう,げんきょう,けんきょ,「謙虚」の正しい読み方は「けんきょ」です。控えめ（ひかえめ）で素直（すなお）な様子（ようす）を表します。基本（きほん）的なレベルの問題（もんだい）です。<br>長音（ちょうおん）の「けんきょう」と間違えないようにしましょう。<br>したがって、正解は「謙虚」になります。
JLPT_N2_LK_Ch_239,言語知識,文字,表記,4,問題の発生を防ぐために、あらかじめ<u>たいさく</u>を講じる。,対策,対索,帯策,体策,対策,「たいさく」の正しい漢字は「対策」です。困った（こまった）事態（じたい）に対応（たいおう）する手段（しゅだん）のことです。発展（はってん）的なレベルの問題（もんだい）です。<br>「帯（たい）」など同じ読み方の別の漢字に注意（ちゅうい）してください。<br>したがって、正解は「対策」になります。
JLPT_N2_LK_Ch_240,言語知識,文字,漢字読み,1,日本の<u>歴史</u>について図書館で調べました。,れきし,りきし,れきじ,りきじ,れきし,「歴史」の正しい読み方は「れきし」です。昔（むかし）起こった出来事（できごと）のつながりのことです。とても基礎（きそ）的なレベルの問題（もんだい）です。<br>「りきし」や「れきじ」などの読み間違いに気をつけましょう。<br>したがって、正解は「れきし」になります。
JLPT_N2_LK_Ch_241,言語知識,文字,表記,2,お客様に丁寧な<u>せっきゃく</u>を心がけています。,接客,切客,接格,切格,接客,「せっきゃく」の正しい漢字は「接客」です。来てくれたお客（きゃく）さまの対応（たいおう）をすることです。基本（きほん）的なレベルの問題（もんだい）です。<br>「切（せつ）」や「格（かく）」といった似（に）ている漢字に気をつけましょう。<br>したがって、正解は「接客」になります。
JLPT_N2_LK_Ch_242,言語知識,文字,漢字読み,3,この地域は古くから<u>綿織物</u>の生産が盛んです。,めんおりもの,わたおりもの,めんしきぶつ,わたしきぶつ,めんおりもの,「綿織物」の正しい読み方は「めんおりもの」です。綿（わた）の糸（いと）で織った（おった）布（ぬの）のことです。標準（ひょうじゅん）的なレベルの問題（もんだい）です。<br>「綿」はここでは「めん」、「織物」は「おりもの」と読みます。<br>したがって、正解は「めんおりもの」になります。
JLPT_N2_LK_Ch_243,言語知識,文字,表記,3,新しい技術を<u>とうにゅう</u>して生産性を高めます。,投入,透入,投人,透人,投入,「とうにゅう」の正しい漢字は「投入」です。なかに投げ入れる（なげいれる）ことや、新しいものを入れることです。標準（ひょうじゅん）的なレベルの問題（もんだい）です。<br>「透（とう）」や「人（ひと）」といった漢字との間違いに注意（ちゅうい）してください。<br>したがって、正解は「投入」になります。
JLPT_N2_LK_Ch_244,言語知識,文字,漢字読み,4,予期せぬトラブルが発生し、対応に<u>苦慮</u>しています。,くりょ,くろ,くるりょ,くるろ,くりょ,「苦慮」の正しい読み方は「くりょ」です。どうすればいいか苦しんで（くるしんで）深く考えることです。応用（おうよう）的なレベルの問題（もんだい）です。<br>「苦」はここでは「く」と読みます。「くる」とは読みません。<br>したがって、正解は「くりょ」になります。
